,0
1263,(-1302.3345637468449-5.190669360672876e-14j)
1264,(-1341.282719507539+2.853053309242922e-14j)
1265,(-1340.782410598342-1.2070005859029314e-13j)
1266,(-1340.7824105983439-3.2831051245685305e-14j)
1267,(-1341.282719507538+1.6527311539802502e-13j)
1268,(-1332.9056458200853+7.815971002433084e-14j)
1269,(-1332.905645820093-1.5923547203033905e-13j)
1270,(-1331.1872196012152-1.0835768401310976e-13j)
1271,(-1331.1872196012182-1.3587872146891833e-13j)
1272,(-1310.2419368288881+8.881784197001252e-15j)
1273,(-1310.241936828892+1.440861319146336e-14j)
1274,(-1314.9027728317149-5.900740670717276e-14j)
1275,(-1320.337436735216+5.68432736649202e-14j)
1276,(-1320.337436735215+9.947598300641403e-14j)
1277,(-1314.902772831716+2.3334213954606468e-14j)
1278,(-1315.5966375855983+7.731046877039456e-14j)
1279,(-1315.596637585597-2.979160497397666e-13j)
1280,(-4.965459920780297e-13+1.3958419103230252e-16j)
1281,(-1257.5822839025313+1.058761127096884e-14j)
1282,(-1502.3816580956448-2.7095862651318674e-14j)
1283,(-1482.6089530261459-3.0561742715792676e-14j)
1284,(-1285.1143879911247+8.186373843714767e-15j)
1285,(-1292.246721910771-6.6863371788588096e-15j)
1286,(-1463.190082094881+1.4009969710406441e-14j)
1287,(-1298.590758921136+8.187403056851447e-14j)
1288,(-1303.9806215005096-3.705063322419156e-14j)
1289,(-1458.6079117166312+2.913078497753916e-14j)
1290,(-1310.055797064956-1.7216617333055668e-14j)
1291,(-1310.8672224521688+7.18913114963454e-15j)
1292,(-1448.9120772334088+5.375119350027386e-14j)
1293,(-1444.9135961562854+5.167448975376675e-15j)
1294,(-1323.6179675319233-4.659144109958384e-14j)
1295,(-1438.203501358921+1.0235685534637683e-14j)
1296,(-1429.7613392408923+1.1604504442755948e-13j)
1297,(-1339.9888543874793+5.789476930104326e-14j)
1298,(-1336.6422919474028-1.9017824951297038e-14j)
1299,(-1421.4910463209046+9.195724146605462e-14j)
1300,(-1347.3297936690867+5.440283961085025e-14j)
1301,(-1416.24988473252-3.3819290315630304e-16j)
1302,(-1351.9468411672713-5.029082391107934e-15j)
1303,(-1354.739155755605+2.29469591637705e-14j)
1304,(-1410.6087291053896-8.846938231002951e-17j)
1305,(-1449.917117978975-1.0658141317125909e-14j)
1306,(-1449.9171179789755-1.199040866595169e-14j)
1307,(-1435.4562173956563+1.3588452937151727e-13j)
1308,(-1398.5192676722174-4.516050070897756e-14j)
1309,(-1396.0588664188326-4.3558365922781514e-14j)
1310,(-1384.7386383500423+1.2518756642199966e-14j)
1311,(-1385.4672176397983+1.133212218093197e-15j)
1312,(-1374.3247376357817+1.7659931696597564e-14j)
1313,(-1376.413570268698+2.8342277526704178e-14j)
1314,(-1326.1926730943617-5.684322965219642e-14j)
1315,(-1326.1926730943626+8.570921750106208e-14j)
1316,(-1435.4562173956579+5.907638606777458e-14j)
1317,(-1363.8025378010052+2.3072050644065268e-14j)
1318,(-1337.3272742041654+1.1368683771254357e-13j)
1319,(-1337.327274204167-1.2727319198546638e-13j)
1320,(-1422.9525388378745+1.4210854681429316e-14j)
1321,(-1422.9525388378727+2.1250015636020692e-13j)
1322,(-1352.5657699881267+1.5127431041804692e-14j)
1323,(-1352.565769988133-3.998611473399541e-14j)
1324,(-1408.87677212516+1.0036985861059709e-13j)
1325,(-1404.7407169517437+7.105427292839638e-14j)
1326,(-1404.740716951743+1.0602629885170245e-14j)
1327,(-1408.876772125164-6.843142756628027e-14j)
1328,(-1408.4916382545523-9.503512271269824e-14j)
1329,(-1408.4916382545505-8.892897269269229e-14j)
1330,(-1397.7421710153637+3.5517615352011953e-14j)
1331,(-1397.742171015362+4.301420331032091e-14j)
1332,(-1390.2798163684256-5.68662074310319e-14j)
1333,(-1390.2798163684283+1.9235025898456382e-13j)
1334,(-1381.912192984055+6.39488462014474e-14j)
1335,(-1381.9121929840592-1.9395769712549082e-13j)
1336,(-1378.367620057975-7.225437056817443e-14j)
1337,(-1378.367620057979+1.9507539680406228e-13j)
1338,(-1370.777591874255+7.815965672371103e-14j)
1339,(-1370.7775918742566-5.2263748884229244e-14j)
1340,(-1363.90671947466+6.577470939452087e-14j)
1341,(-1363.906719474657-1.1061225656560693e-13j)
1342,(-1363.7003710979336+7.108685654533346e-14j)
1343,(-1363.7003710979327+1.9409647500356897e-13j)
1344,(-9.108511666396292e-13+3.678401643615927e-15j)
1345,(-1320.5191366353065+3.131327754847944e-14j)
1346,(-1567.9436471985669+6.241021708788116e-14j)
1347,(-1550.2767103564172-1.5962520017358928e-14j)
1348,(-1345.8593654533715-5.035617151963837e-14j)
1349,(-1357.122834359452+6.610739167725406e-14j)
1350,(-1359.7152810737334+3.9578073824394015e-14j)
1351,(-1362.9440980506138+2.078389497740688e-14j)
1352,(-1367.9059525739524-6.01460321916184e-14j)
1353,(-1527.288290033754+1.1544528270138814e-14j)
1354,(-1522.688796437425-3.277288474251837e-14j)
1355,(-1378.6783133419262-7.067394696080337e-15j)
1356,(-1515.4810672504557-2.9494593807984865e-14j)
1357,(-1383.7674911981424-7.206207832117202e-14j)
1358,(-1504.8369664515308-2.947011928972877e-14j)
1359,(-1506.4138483493484+3.1247920521215156e-14j)
1360,(-1496.9778948436642+7.448603642268538e-14j)
1361,(-1406.7714644122332-1.5779421087496526e-14j)
1362,(-1404.0127688725215-3.074169667957843e-14j)
1363,(-1411.6338292472533-1.7917909608186618e-13j)
1364,(-1413.0053006236387-4.326563171833096e-14j)
1365,(-1485.9485417860046-1.7515463761182465e-14j)
1366,(-1421.0462021030553-1.224982555507545e-13j)
1367,(-1392.482280386828-5.851960259800445e-14j)
1368,(-1425.102057440686-6.936398062655173e-16j)
1369,(-1475.8338656616047-9.943340347661276e-14j)
1370,(-1392.4822803868324-3.862742811121917e-14j)
1371,(-1509.1656004522195+5.684800983769344e-14j)
1372,(-1509.1656004522208+2.2310105152190118e-13j)
1373,(-1463.5813015993017-4.749239695170211e-14j)
1374,(-1439.2815010609827+2.065952825513263e-14j)
1375,(-1437.4923228726298+3.2866721981241455e-14j)
1376,(-1471.25066425748-5.475291948987787e-14j)
1377,(-1469.2482498773838+2.248304988285125e-15j)
1378,(-1447.616074649425+5.2716981908021086e-14j)
1379,(-1496.2173972012056+3.768987478081362e-20j)
1380,(-1496.2173972012076-1.6090427601422874e-13j)
1381,(-1487.63695034927-2.17006264086079e-14j)
1382,(-1404.8319861911634+3.442315330788657e-14j)
1383,(-1404.831986191168+2.0258323713020057e-14j)
1384,(-1487.6369503492747-1.1379043492380527e-13j)
1385,(-1448.6059658006272+5.778658529760482e-15j)
1386,(-1418.3337183482097+7.1054202349970246e-15j)
1387,(-1418.3337183482117-5.6741070175725383e-14j)
1388,(-1474.6887470982495+1.7764551051515964e-14j)
1389,(-1474.6887470982551-1.6230289681673504e-14j)
1390,(-1430.6834241525412-3.383870177961718e-15j)
1391,(-1430.881890288943+2.842173860505397e-14j)
1392,(-1430.881890288941+9.303668946358812e-14j)
1393,(-1430.683424152544+4.9624284601984786e-14j)
1394,(-1436.289137196147-1.847394337852408e-13j)
1395,(-1436.2891371961496+8.407163853973998e-14j)
1396,(-1448.6388430004758+1.0633496115941666e-13j)
1397,(-1443.830093539959-2.487010458672455e-14j)
1398,(-1443.8300935399582+1.6441275424439183e-14j)
1399,(-1448.6388430004752+2.1380002703206626e-13j)
1400,(-1456.7333282503234-4.4852979329112245e-14j)
1401,(-1456.7333282503175-2.5682418431510756e-14j)
1402,(-1457.817787299093+4.2634395679033236e-14j)
1403,(-1457.817787299093+4.5173066676174045e-13j)
1404,(-1470.1674931034247-6.835873006532581e-14j)
1405,(-1469.681531501339-1.1368682466617218e-13j)
1406,(-1469.681531501337-4.520342433700364e-14j)
1407,(-1470.1674931034254-2.6623425048668562e-14j)
1408,(-4.624437060930862e-13+1.79091214432009e-15j)
1409,(-1383.923619620957+3.7154748942402345e-14j)
1410,(-1638.393820329512-7.793539196697435e-14j)
1411,(-1411.2729772889131+2.945948744341302e-15j)
1412,(-1629.0026015449848+1.7431313023527592e-14j)
1413,(-1422.4983929567466+3.3155400923563585e-15j)
1414,(-1425.2132569842554+1.1121644594112917e-14j)
1415,(-1433.1044722445436-5.124488512992309e-14j)
1416,(-1436.8146960499257-2.531128293522031e-14j)
1417,(-1604.9407563044833-2.0534535543593006e-16j)
1418,(-1443.068021041084-4.2090885274006145e-14j)
1419,(-1595.6522344815985-2.0962292273756857e-14j)
1420,(-1593.139165600063-4.639426510049113e-14j)
1421,(-1461.8095853791256-4.409977361732041e-15j)
1422,(-1473.7430619963645+8.480355551464133e-15j)
1423,(-1477.7496690244307+3.935825098440131e-14j)
1424,(-1479.5134874909575+1.276754347467796e-13j)
1425,(-1482.4198735750385-2.9889304077958243e-14j)
1426,(-1573.8497863037817-3.2672548615381604e-14j)
1427,(-1570.8617886923125-9.933862575891405e-14j)
1428,(-1570.4779962463062-1.5559186260577005e-13j)
1429,(-1493.3845466135772-1.5333939305763642e-14j)
1430,(-1497.0601666717225-3.972037294862942e-14j)
1431,(-1550.5414250565175-1.4708232046079741e-15j)
1432,(-1563.4873625188998-1.8308603034380192e-14j)
1433,(-1462.1382088129158-8.394981880389704e-14j)
1434,(-1506.7600905995607+1.3667223680571561e-14j)
1435,(-1508.6182747523303-3.554317684112295e-14j)
1436,(-1462.1382088129114+7.228430412223825e-16j)
1437,(-1582.5366427208755+5.684341886082575e-14j)
1438,(-1582.5366427208758+2.0961010704922955e-13j)
1439,(-1518.4056524129003-2.8255428115056976e-14j)
1440,(-1536.81413784278+1.0928868297286826e-16j)
1441,(-1539.0539098937636-8.839619393977672e-14j)
1442,(-1542.4285215235977-7.6781697746643e-14j)
1443,(-1524.123937129309-1.0778482008114714e-13j)
1444,(-1473.0697651240544-8.171241463033006e-14j)
1445,(-1473.069765124058-8.066117218596958e-14j)
1446,(-1563.4446406380112+4.7797111972985646e-14j)
1447,(-1567.4554504846124-9.059429738479721e-14j)
1448,(-1567.4554504846124-1.159627949220976e-13j)
1449,(-1563.444640638013-5.041283143465937e-14j)
1450,(-1489.6074447708693-2.4776599351282497e-14j)
1451,(-1489.6074447708654-1.1532268195946216e-13j)
1452,(-1548.3634484017462-1.1365529295354476e-13j)
1453,(-1548.3634484017473+1.6653345369377348e-14j)
1454,(-1498.9263211542027+2.842170943040401e-14j)
1455,(-1498.9263211541968-1.2122247650125928e-13j)
1456,(-1500.5390010820058-1.4210854715202004e-13j)
1457,(-1530.6673381433259-4.0171167019425225e-14j)
1458,(-1511.575336060465-6.93885353844255e-14j)
1459,(-1514.0075133904604-7.017498536236333e-18j)
1460,(-1514.0075133904586+1.0158540675320182e-13j)
1461,(-1511.5753360604663-6.40818661340158e-14j)
1462,(-1530.6673381433245+1.5995233181071834e-13j)
1463,(-1522.5068923716065+6.734911678596825e-15j)
1464,(-1526.395557112158+7.105427361451348e-15j)
1465,(-1526.3955571121521-1.552761825368565e-14j)
1466,(-1522.5068923716062-7.812277838332588e-15j)
1467,(-1541.4767493484164-1.1801336314884769e-20j)
1468,(-1541.476749348415+2.512434704726729e-13j)
1469,(-1541.5988944544688+3.4070196551794323e-20j)
1470,(-1541.5988944544674+4.263256414560601e-14j)
1471,(-3.816246774616168e-13+2.738796367782185e-15j)
1472,(-1436.1173494512802-1.362826886068184e-16j)
1473,(-1699.512065405802+2.2258457074581186e-14j)
1474,(-1694.048181504673+8.134711939008486e-14j)
1475,(-1466.375839705173+6.969398472862722e-15j)
1476,(-1667.6371269514877-3.6371922440902004e-14j)
1477,(-1481.0548550652268+1.5311209870353686e-14j)
1478,(-1484.7244927662325-5.643800397123964e-14j)
1479,(-1489.0256093627556-1.8883663501506782e-14j)
1480,(-1660.3091793944204+5.603722853717791e-14j)
1481,(-1657.0712948597798-3.16358791655752e-14j)
1482,(-1496.6394427808639+3.671271418876921e-14j)
1483,(-1505.4153414698192+2.4624440169529133e-14j)
1484,(-1519.026436543642+3.3149112152906795e-14j)
1485,(-1636.2945842484676+2.7613313910881625e-14j)
1486,(-1635.4182591744768+3.7208174000826354e-14j)
1487,(-1631.439759610398-1.2562010061430942e-13j)
1488,(-1534.178133784286-1.7747414928540872e-14j)
1489,(-1531.4543870324617-1.3562734327028338e-14j)
1490,(-1539.0748961630338-2.317105926303426e-14j)
1491,(-1538.584735815727+6.847116309648613e-14j)
1492,(-1619.7709483731694-3.2566949402950195e-14j)
1493,(-1552.3797363130625-1.6239553833729175e-14j)
1494,(-1610.7484515668684-1.003998999012366e-13j)
1495,(-1644.8615850447975+1.1368683767099342e-13j)
1496,(-1644.8615850448007-1.0658141036401503e-14j)
1497,(-1563.211102216628-3.6215450507887256e-14j)
1498,(-1603.904505475625+9.382479320768853e-14j)
1499,(-1596.1949932581986-1.876282171501562e-14j)
1500,(-1601.1717723783108-1.1910888964211092e-13j)
1501,(-1570.5662519834116+1.5072332862974386e-14j)
1502,(-1520.670942864834-1.065814104428824e-13j)
1503,(-1520.67094286484+6.401476571049614e-14j)
1504,(-1579.357155417828-3.1333689545533555e-14j)
1505,(-1560.599218242757+1.2112938936325703e-13j)
1506,(-1583.4251374580583+7.264885073644972e-14j)
1507,(-1530.7171457546176-3.907985051313678e-14j)
1508,(-1530.7171457546115-8.63367537184967e-14j)
1509,(-1628.3728909524327-6.394884986681317e-14j)
1510,(-1628.372890952435-3.0253577421035516e-14j)
1511,(-1627.084253214931+1.5631939769054825e-13j)
1512,(-1627.084253214931-8.069933610244107e-15j)
1513,(-1550.523749301393-1.1373149209645784e-13j)
1514,(-1550.5237493013897+9.412783052997753e-14j)
1515,(-1610.5955591225666+1.1732177979993978e-15j)
1516,(-1610.5955591225672+1.0612344336635715e-13j)
1517,(-1558.6868497252058-8.213888083907382e-14j)
1518,(-1558.6868497252115-2.5332166919689314e-14j)
1519,(-1560.569952191161+5.68433212751054e-14j)
1520,(-1560.5699521911629-1.493805079633148e-13j)
1521,(-1605.028350254126-2.025054124754508e-13j)
1522,(-1605.028350254121-1.6209082687179688e-13j)
1523,(-1600.4031869818389-1.5276668818842154e-13j)
1524,(-1600.4031869818405-1.887379141862766e-13j)
1525,(-1572.579652262193+5.684341881829625e-14j)
1526,(-1572.5796522621981-7.16804003306204e-15j)
1527,(-1575.1755438175746+1.1368567729071206e-13j)
1528,(-1575.1755438175708-1.2988395081681148e-13j)
1529,(-1582.625855151975+9.459701760183233e-14j)
1530,(-1582.6258551519672-1.1516794989818512e-13j)
1531,(-1590.3569840920627+5.114046542626891e-14j)
1532,(-1588.5396561617576-3.2902091692760815e-14j)
1533,(-1590.3569840920636-3.395665266355073e-14j)
1534,(-1588.5396561617579-2.250075014371416e-13j)
1535,(-7.49038578407204e-13+1.0883678266393014e-15j)
1536,(-1498.063017344995+9.553088844575072e-15j)
1537,(-1778.8542622289199+7.77338302491691e-15j)
1538,(-1766.0603567528788+7.074783313700201e-14j)
1539,(-1531.0088555157797+2.948639900020086e-14j)
1540,(-1740.0093031325018+3.352242832116267e-14j)
1541,(-1734.2633516456824+2.897991310935233e-14j)
1542,(-1546.489381819434+1.937694834483675e-14j)
1543,(-1551.2233518568494-1.8093475064603503e-14j)
1544,(-1555.5196528701126-5.36749793796394e-15j)
1545,(-1721.5880380949247+3.875725297912105e-14j)
1546,(-1561.178888265492-5.523255586152876e-16j)
1547,(-1566.1071330220827-1.0265344920236925e-13j)
1548,(-1577.8814338728366+6.027664405813513e-14j)
1549,(-1708.6191059758003-2.2841945500786602e-14j)
1550,(-1703.1662463208875+7.884609095346246e-14j)
1551,(-1591.2573306425616+1.3102863171684448e-14j)
1552,(-1694.9631359942325+8.806125743279201e-14j)
1553,(-1601.9018523111781+2.6792159432147337e-15j)
1554,(-1597.0346249437184-2.8804380857801815e-14j)
1555,(-1607.4454740255221+1.8756200022653137e-13j)
1556,(-1682.5219106761092+4.6942660646082023e-14j)
1557,(-1674.3116554772828+5.89304813321928e-14j)
1558,(-1616.224885367563-2.3914119003520856e-14j)
1559,(-1678.869224428198-2.7548821652025062e-14j)
1560,(-1664.3053560790252+1.951219168690356e-14j)
1561,(-1708.0318111042343-2.842149060588326e-14j)
1562,(-1708.0318111042297+7.974176874370187e-14j)
1563,(-1697.8870882922474+2.8383999019068025e-14j)
1564,(-1624.6906123836743-1.994533376484989e-14j)
1565,(-1655.8242763810372+1.3626993435718287e-14j)
1566,(-1641.561855910005+2.3593358153401203e-15j)
1567,(-1647.8213598157631-5.6183731368047824e-14j)
1568,(-1632.3355068726908-1.3128620374124448e-14j)
1569,(-1584.4337591757026+7.105376452300946e-15j)
1570,(-1584.433759175696-1.1597325747306209e-13j)
1571,(-1597.4759139796627-5.296616448972433e-14j)
1572,(-1697.8870882922533+5.869005234892939e-14j)
1573,(-1597.475913979656+1.0284169637441509e-13j)
1574,(-1689.0349957355427-3.952393967665557e-14j)
1575,(-1689.0349957355397+6.800116025829084e-15j)
1576,(-1678.8902729235506-4.333933118758726e-14j)
1577,(-1627.2599962589381-8.070716554159661e-14j)
1578,(-1678.8902729235472-2.0032416338430013e-13j)
1579,(-1614.232472378407-2.8421709855538826e-14j)
1580,(-1614.2324723784084+6.394884621840902e-14j)
1581,(-1657.3499349332367-3.390867226566369e-14j)
1582,(-1667.4946577452217+5.6828166368062863e-14j)
1583,(-1667.4946577452204-1.247890679678676e-13j)
1584,(-1667.8117805413804-5.6827371014247783e-14j)
1585,(-1667.8117805413854-2.730992515465047e-13j)
1586,(-1657.3499349332374+1.7427670574299994e-13j)
1587,(-1654.7696257374228-7.664391378945197e-18j)
1588,(-1654.7696257374218-1.4210854715202004e-14j)
1589,(-1648.8149651726897-1.4210854709468826e-14j)
1590,(-1648.8149651726856-2.4868301862213116e-13j)
1591,(-1627.551221730523-6.0067747494136384e-15j)
1592,(-1635.7728103687264-1.1368683772161274e-13j)
1593,(-1635.7728103687248+1.9184653865522705e-13j)
1594,(-1637.6959445425055-2.4050816782512178e-14j)
1595,(-1637.6959445425084+1.1464342336916936e-14j)
1596,(-1627.551221730522-2.299706374431953e-13j)
1597,(-1627.2746271823682-5.684844864936978e-14j)
1598,(-1627.274627182372+2.4122761080325184e-13j)
1599,(-5.268081198072628e-13+2.3151884685425145e-16j)
1600,(-1553.8035873481847-6.35167271455869e-14j)
1601,(-1848.5197162551738+3.322457275299362e-14j)
1602,(-1834.1604507475363-3.3276993620766407e-14j)
1603,(-1589.4258098516589-1.681461776823255e-14j)
1604,(-1808.6502260493714+1.3783861716920474e-14j)
1605,(-1604.779701753984-6.676596608244993e-14j)
1606,(-1607.3584024651855-7.376364098123422e-14j)
1607,(-1614.9176698710269-5.725691810162427e-14j)
1608,(-1798.989118249653-3.637245008698135e-14j)
1609,(-1623.2077925953474-3.002657991307839e-14j)
1610,(-1630.3967703347432-6.635389571426093e-14j)
1611,(-1789.527448172301+1.0574945486034745e-14j)
1612,(-1641.547128770103-5.922529826018933e-14j)
1613,(-1649.9385467009765-4.9706677366631716e-14j)
1614,(-1777.2263068600091+4.6888841980336585e-14j)
1615,(-1769.3070127416722+4.433572799580814e-14j)
1616,(-1660.7582320411964+1.284676043367861e-13j)
1617,(-1664.7832298240755-1.045958759342919e-13j)
1618,(-1669.5034908020846+1.2731777135743713e-13j)
1619,(-1758.692184329827+7.0040261686917186e-15j)
1620,(-1676.9320243763586+6.688827416366122e-14j)
1621,(-1749.1717336440997+2.450467356294091e-14j)
1622,(-1682.8188327227838+5.603797232433309e-14j)
1623,(-1639.1138622561996+2.8421709345865564e-14j)
1624,(-1639.1138622562037-6.59472476627343e-14j)
1625,(-1742.1712667843344-1.4349200446886393e-13j)
1626,(-1778.2250221894428-5.68434201331128e-14j)
1627,(-1778.2250221894412+6.750155989720952e-14j)
1628,(-1701.6299714528477-1.3077915048259772e-14j)
1629,(-1711.9369517071123-1.3029048551428851e-13j)
1630,(-1693.2064602828045+1.976032620475069e-13j)
1631,(-1693.989013177476+3.895829166675372e-15j)
1632,(-1737.143425786498+7.049485021405038e-14j)
1633,(-1733.8200358557895-1.6117903587419777e-14j)
1634,(-1658.4514087950483-4.973737508543406e-14j)
1635,(-1658.4514087950483-1.1646239528317892e-13j)
1636,(-1720.4734465141291+3.823591266676567e-14j)
1637,(-1765.9246166197495+1.5631938664883247e-13j)
1638,(-1765.9246166197406-8.630075820637018e-14j)
1639,(-1755.5655150474304+4.071842098519058e-14j)
1640,(-1755.5655150474322+2.0898670580780796e-14j)
1641,(-1675.1369154629524-6.08679261450268e-14j)
1642,(-1675.1369154629608+5.186237723997511e-14j)
1643,(-1743.2651094777277+2.6429083002115127e-14j)
1644,(-1686.1778933631138+3.1581115808296025e-14j)
1645,(-1743.2651094777304-5.691004107260378e-14j)
1646,(-1686.177893363107-1.8856776278873283e-15j)
1647,(-1722.200946569862+3.5667866174042217e-14j)
1648,(-1738.198132051672+8.881900723089222e-14j)
1649,(-1738.198132051678+1.7440367726384576e-14j)
1650,(-1734.5013521395651+1.5917704556875226e-13j)
1651,(-1734.5013521395608+3.781829145362622e-14j)
1652,(-1715.5386249096607+4.1719146838217806e-14j)
1653,(-1722.2009465698638-1.6037951446936552e-14j)
1654,(-1715.5386249096646-2.146087959990025e-13j)
1655,(-1718.860585512839+1.2073176027392718e-13j)
1656,(-1718.860585512839+3.002914658036864e-14j)
1657,(-1698.4782989328187+5.684341886080802e-14j)
1658,(-1698.4782989328141-1.0169642905566434e-13j)
1659,(-1694.4744620017984+1.5631915549901608e-13j)
1660,(-1694.4744620017996+2.2301605007157832e-13j)
1661,(-1696.20107837083+5.684241930988523e-14j)
1662,(-1696.2010783708256-2.1227464230832993e-13j)
1663,(-2.622480846438214e-13+6.63630791207423e-16j)
1664,(-1614.1322624292586+5.859977546623764e-15j)
1665,(-1907.4262186108974-5.721943240544471e-14j)
1666,(-1912.7538135293703-3.12819590581159e-14j)
1667,(-1882.201884017132-4.372574019441788e-14j)
1668,(-1660.8978440349813+5.9594298477025e-14j)
1669,(-1661.7677191360146+2.654303004393112e-14j)
1670,(-1667.9446161458725-1.0790144653059119e-14j)
1671,(-1872.3453234129233-2.602566026629762e-14j)
1672,(-1680.0483671423758+1.6820544177504978e-13j)
1673,(-1858.6635941464478+9.428912060038944e-15j)
1674,(-1685.8079977363689-1.7075737667437468e-14j)
1675,(-1693.3654851112433-9.134943732826157e-14j)
1676,(-1843.9696510776746-7.326363683080566e-14j)
1677,(-1707.3552396532975-7.471467208466955e-14j)
1678,(-1836.094383380048-2.2889022161769554e-14j)
1679,(-1712.1241228446204+7.737698400855286e-15j)
1680,(-1720.1564603841389-4.2911759561870215e-14j)
1681,(-1724.3806184006796-3.6211005184001087e-14j)
1682,(-1735.5349367046872-3.797095366701255e-15j)
1683,(-1822.5614121787785-2.907878463977928e-14j)
1684,(-1739.2690278738464-5.843291190061462e-14j)
1685,(-1811.3982232842288-4.14630324145369e-14j)
1686,(-1746.2553420336772-2.334839332604809e-14j)
1687,(-1699.089919021486+5.522141037175215e-14j)
1688,(-1699.089919021482-5.788540491120236e-14j)
1689,(-1847.7675519687734+8.526520037311194e-14j)
1690,(-1847.767551968776-1.0536016503692736e-13j)
1691,(-1802.8879943717395+7.217420091752134e-14j)
1692,(-1795.925944433892+9.643686488989711e-14j)
1693,(-1797.8868108726529-8.589988328453119e-14j)
1694,(-1777.3853593656127-9.333823652261538e-14j)
1695,(-1766.3806162747103-1.2610298101526798e-13j)
1696,(-1782.814580230198+1.5254558905636693e-14j)
1697,(-1761.898787639794-6.027241808077561e-15j)
1698,(-1756.2015477811842+5.609108029061976e-14j)
1699,(-1715.994201265716+1.4210871536854333e-14j)
1700,(-1715.9942012657223-1.4682699500667695e-13j)
1701,(-1833.2126284645437-7.516889519158085e-14j)
1702,(-1833.2126284645412+1.3641889809630492e-13j)
1703,(-1821.74367040458+1.525627817850868e-13j)
1704,(-1821.7436704045872-6.32699351217115e-14j)
1705,(-1740.4538049682671-8.527274557973248e-14j)
1706,(-1740.453804968264+1.9118040484045196e-13j)
1707,(-1807.1887469003427+6.234918875421209e-14j)
1708,(-1748.303499731164+9.414691226682961e-14j)
1709,(-1748.303499731169+1.8780983712662902e-14j)
1710,(-1807.1887469003411-2.1882761910763922e-13j)
1711,(-1804.222309182179+1.371545880470867e-20j)
1712,(-1804.2223091821784+6.128431095930864e-14j)
1713,(-1800.903329999096-1.9539925240673945e-14j)
1714,(-1800.9033299990965-6.16390619101459e-14j)
1715,(-1783.9990477548592+1.4330547800340057e-13j)
1716,(-1789.6673856779435+3.835355143678083e-14j)
1717,(-1789.6673856779435-6.752733680386036e-14j)
1718,(-1783.999047754863+8.45367348101141e-14j)
1719,(-1774.8794484348996-1.136868172337591e-13j)
1720,(-1774.8794484348955+2.8109459204728182e-14j)
1721,(-1762.8584232354006-1.2789771507169774e-13j)
1722,(-1762.858423235398-1.6362605714803635e-13j)
1723,(-1757.3580872125028-3.909591207816209e-14j)
1724,(-1757.9751661906612+1.7053025658242404e-13j)
1725,(-1757.975166190663-3.730349362740526e-14j)
1726,(-1757.3580872125-1.3465713710671683e-13j)
1727,(-3.649394512530058e-13+4.520969535767663e-15j)
1728,(-1682.4212523626775+6.165743022637852e-15j)
1729,(-1988.9313000096706+2.5706434688953022e-14j)
1730,(-1977.234090948946+2.6875005075167764e-14j)
1731,(-1728.5854124810314+1.2408081746346725e-13j)
1732,(-1953.2170927607294+1.2327455344236067e-14j)
1733,(-1732.751821820401+7.080137146276548e-14j)
1734,(-1742.2180592785562-7.09876501849346e-15j)
1735,(-1943.5049040379847-1.3381217585785133e-14j)
1736,(-1749.44922677251+2.1736150696649493e-14j)
1737,(-1754.5702491950724+2.9453972619835864e-14j)
1738,(-1928.6806087396974-2.8243732543909555e-14j)
1739,(-1766.6397988853923-9.527527305202079e-14j)
1740,(-1777.2374796656827+1.9353736697457076e-14j)
1741,(-1784.3378941970625-1.1510614374983636e-14j)
1742,(-1910.8571392566287+7.898464083001634e-14j)
1743,(-1796.1404204918751-5.886638923980048e-14j)
1744,(-1798.991437313604-3.9377131723938774e-14j)
1745,(-1904.483693584069-2.2753965145211708e-14j)
1746,(-1891.657806398764+3.8879427560157333e-14j)
1747,(-1811.2461680984588+7.968939148151643e-14j)
1748,(-1813.3630108926723-3.55643690317153e-14j)
1749,(-1881.202982381407-9.273409553048392e-14j)
1750,(-1914.942157046296+6.73865045233151e-14j)
1751,(-1873.3596742800491+8.484208578482766e-14j)
1752,(-1914.9421570462982+1.1802745526307026e-13j)
1753,(-1905.8915702061422-2.7246213320877915e-14j)
1754,(-1871.2424184793863-1.3255997082624365e-14j)
1755,(-1849.4388928237224-1.07696726496722e-13j)
1756,(-1847.4526224823364+1.443204757428172e-14j)
1757,(-1863.7668514486147+2.1324477565165842e-14j)
1758,(-1819.4543596298997+7.358281435543157e-14j)
1759,(-1827.4542190516026-9.023205423042069e-14j)
1760,(-1824.4304185606932-3.501215107189794e-14j)
1761,(-1776.4186295697639+7.460614047203607e-14j)
1762,(-1776.4186295697564+7.259291660093354e-14j)
1763,(-1786.3364128938729+1.6431300728258495e-14j)
1764,(-1786.3364128938802+2.8140521596969892e-14j)
1765,(-1905.8915702061386-2.089422059120126e-14j)
1766,(-1833.9549872041955-9.176748468333512e-14j)
1767,(-1810.221967133028+2.9971370564129084e-15j)
1768,(-1891.074613800411+1.7053025658242404e-13j)
1769,(-1891.0746138004129+2.575717417130363e-13j)
1770,(-1882.0240269602596+6.394884621328103e-14j)
1771,(-1882.0240269602632-4.088829969051133e-14j)
1772,(-1810.2219671330288-1.6340379006350083e-13j)
1773,(-1820.1397504571476+2.5430703061917553e-13j)
1774,(-1820.1397504571428+1.58214827186809e-13j)
1775,(-1824.774886245313-4.440895132151194e-14j)
1776,(-1824.7748862453052-1.0788071824752166e-13j)
