index, number
4948,(1.4927154429159584e-15+1.245091069220234e-15j)
4949,(-9.34594113922004e-16-6.330846274588522e-16j)
4950,(6.445182841703998e-15+4.037074067531182e-15j)
4951,(-2.2603520652897035e-16-3.505848600712909e-16j)
4952,(-1.6083609409617457e-14-1.8186622611313182e-16j)
4953,(6.798745540369044e-15+3.053351237183132e-15j)
4954,(-8.113181457297577e-15+3.1387732391529355e-16j)
4955,(-3.95348277983278e-15+4.33341302062234e-16j)
4956,(6.627378220623798e-15+1.7024276592887665e-15j)
4957,(1.2652355923851235e-16+5.111638564740009e-16j)
4958,(-9.402217347052981e-16+2.638202203123237e-16j)
4959,(-7.58897998025637e-15-1.0050180812691848e-15j)
4960,(6.4455144459926435e-15+2.7412166253639223e-16j)
4961,(-1.3273465610288284e-14-1.9274574675041032e-17j)
4962,(1.2011187508806621e-15+2.062622532008219e-15j)
4963,(5.109904883728464e-15-2.3749934739251714e-16j)
4964,(7.22372209862406e-15-4.879490123409167e-16j)
4965,(-6.8582287899359244e-15-1.0457056221604697e-15j)
4966,(1.4388392566467732e-15+2.4466250614253127e-16j)
4967,(-2.8205302632821655e-15+1.8185564468533872e-15j)
4968,(5.255184811586988e-15+2.762206219140555e-16j)
4969,(-1.0884181818910412e-15+2.5474325219240734e-16j)
4970,(-1.0532629913135266e-14-2.211505342017734e-16j)
4971,(8.314673108072279e-16-7.747685953786864e-17j)
4972,(7.615863653087165e-15+3.3679171055712176e-16j)
4973,(-1.0798688319993542e-14+1.8793341106942723e-16j)
4974,(8.357732922028735e-15+1.4978503925693032e-16j)
4975,(7.353215172706803e-15+2.338470741517497e-17j)
4976,(-2.6211496912569083e-15-7.87689599351087e-16j)
4977,(-1.522185591137559e-14-9.707270281663787e-16j)
4978,(3.3224875675162554e-15-2.913236395281866e-15j)
4979,(7.760222940782106e-16-1.3803053004240039e-15j)
4980,(-7.279506035061498e-15-1.1307887744139118e-15j)
4981,(-5.097607696946425e-15+3.1449934189992825e-16j)
4982,(-1.0542368071455138e-15+2.049592236915304e-16j)
4983,(-9.996412567819508e-17+1.4485600469756886e-18j)
4984,(1.954459793280892e-14-2.0300792011996977e-16j)
4985,(-5.022968782465735e-15-6.042732956671457e-16j)
4986,(-4.5933943419412955e-15-1.0531005430837224e-15j)
4987,(-4.425925272464576e-15+4.927804532832131e-16j)
4988,(-4.830883169675961e-16-1.4529718328025418e-17j)
4989,(6.535980529103192e-15-8.931669134156319e-16j)
4990,(-7.165972537854026e-15+9.292886087092096e-16j)
4991,(-1.2504150559864102e-14+1.954606823344678e-16j)
4992,(-2.999688543769952e-15-8.821449193241137e-16j)
4993,(2.5170810483069166e-16-1.4332062266824259e-15j)
4994,(1.3567022483355987e-15+2.269321063342763e-16j)
4995,(-1.1884432152967282e-14-5.01759505722162e-16j)
4996,(-1.3738880776683215e-14-2.340200374530046e-15j)
4997,(-5.752512255541781e-16+3.9791218171421456e-16j)
4998,(-4.066602632686198e-15+1.2302981887667862e-15j)
4999,(-3.1040186214315914e-15-1.7681906173543232e-17j)
5000,(1.0117769429373892e-14-2.2548498401580477e-16j)
5001,(1.0872035109061171e-15-4.565013620242267e-16j)
5002,(-5.823319107695241e-15-1.2309436420084813e-15j)
5003,(2.3177503861329907e-17+1.4111001099966958e-15j)
5004,(-5.845763858882607e-16+7.714052358278948e-16j)
5005,(-1.6344817897465052e-15-3.4065451679353986e-16j)
5006,(4.6887320716267996e-15+6.687544346424531e-17j)
5007,(-2.0641343809010885e-15-2.7438885173937416e-15j)
5008,(1.4130306061292665e-15+3.020436842007961e-16j)
5009,(1.0530612360084475e-14+1.1705831049452827e-15j)
5010,(-3.514863333165069e-15-4.820470084520954e-16j)
5011,(2.324618032660807e-15-9.696633220513431e-16j)
5012,(-9.581395484259625e-15+1.1917152011864157e-15j)
5013,(-2.496746558795408e-15+1.0527116466953463e-15j)
5014,(-2.208328632527117e-15+1.3177107821240325e-16j)
5015,(7.643186806458294e-15+4.2968802713883655e-16j)
5016,(-4.281545464851993e-15+1.208326601131571e-15j)
5017,(-2.8057688869744124e-15-1.4762276650445208e-16j)
5018,(-9.944157835675994e-15+9.325252094339492e-16j)
5019,(-3.0023965758056375e-15-6.117271966247752e-16j)
5020,(-7.334610545740634e-15-4.87308912514159e-16j)
5021,(7.725580840982644e-15+1.7067140669467302e-15j)
5022,(-4.914943555532354e-15+2.548152582060326e-18j)
5023,(7.30127794607273e-16-3.5676079273515673e-16j)
5024,(1.5164364608146717e-14-1.582447363950182e-15j)
5025,(9.407876176402389e-15-1.5083642757116965e-16j)
5026,(-9.921805526541295e-15-6.689632163577218e-16j)
5027,(-2.307422365323228e-15-9.702320898556534e-17j)
5028,(-5.459362020074815e-15-6.204378704689903e-16j)
5029,(2.504823670722198e-15+8.549454772264216e-16j)
5030,(-2.7332219546280098e-15-4.693723889430379e-16j)
5031,(6.665296321527824e-16-1.7017506057338e-15j)
5032,(-2.7257262705704515e-15+2.8680829428191745e-16j)
5033,(7.920793969098354e-15-7.16239349507801e-16j)
5034,(-6.007731020719728e-15-2.3707790963812296e-15j)
5035,(-5.671712178914697e-15-7.839506243080652e-16j)
5036,(-4.79058254964483e-15+3.333120289786603e-15j)
5037,(5.126301069764875e-15-2.2186306290790495e-16j)
5038,(-1.7496904579760245e-15+8.49361936359264e-17j)
5039,(4.530147255565686e-15+6.717307084410466e-16j)
5040,(-2.001059881008557e-15-4.707184438531844e-16j)
5041,(1.298649677166352e-14+2.1491384048973885e-15j)
5042,(9.665768284078312e-16-2.0358342356907288e-15j)
5043,(2.6625004160238177e-15+3.858878986728066e-16j)
5044,(6.911299988899656e-15-3.6507779437031605e-16j)
5045,(-8.891364090659828e-19+4.564321939219259e-16j)
5046,(-1.5277787373986138e-14+4.1610553995009517e-16j)
5047,(5.252236159847407e-15+4.30702938108948e-16j)
5048,(-7.4240214873549285e-16+3.491806320076908e-16j)
5049,(-1.0370363754530043e-14-1.5118057576157097e-16j)
5050,(3.2885710376656846e-16+1.0647873487414322e-15j)
5051,(-3.710704890606899e-15+1.1466209881232497e-15j)
5052,(-6.4702064651681565e-15-8.03734843747667e-16j)
5053,(-1.864963737422406e-15+2.82273158743834e-15j)
5054,(5.2909084751883895e-15+5.276261243600383e-16j)
5055,(-5.574413207332122e-15-1.6269011807297064e-16j)
5056,(-2.920775307222095e-15-4.1201797232921754e-16j)
5057,(-8.51850724949423e-15-4.658757833356988e-17j)
5058,(-1.6543578213765646e-15-1.7939206917042831e-16j)
5059,(-4.5757824782415296e-15-4.385357505236362e-16j)
5060,(-5.0753064172392676e-15+1.617816282914297e-15j)
5061,(7.406750609113554e-15-1.0056255507259855e-15j)
5062,(-1.51342849063254e-14-5.280495070692447e-16j)
5063,(4.991586930295961e-15-2.6312841015088226e-16j)
5064,(3.8107344638705944e-15-4.822033228692856e-18j)
5065,(7.0094545712535e-15-2.0993963100592075e-16j)
5066,(7.128073916443111e-15+2.6302457441730464e-17j)
5067,(-1.1075087678773113e-14+4.243907144351077e-16j)
5068,(-3.4002123124979893e-15-1.9430665781588106e-16j)
5069,(5.31596735940994e-16-7.004934463964087e-16j)
5070,(1.0507447390847026e-15+1.4383162582348073e-15j)
5071,(-1.5345154383183524e-15-3.0694457639596133e-16j)
5072,(-8.627912382884865e-15+3.51028876730764e-17j)
5073,(-2.873584125881671e-15-6.074125155467314e-16j)
5074,(-6.257108395542429e-15-6.577930780529596e-16j)
5075,(-1.175438564322153e-15-1.2550290411694796e-15j)
5076,(6.253507998711758e-15+1.0238741756887015e-15j)
5077,(-1.1015602081795726e-15-1.0945114786052478e-15j)
5078,(-1.1739787930690393e-16-4.204715174980681e-16j)
5079,(7.0961465713900634e-15-2.6191967669138373e-16j)
5080,(3.464029451639024e-15+7.395723374166567e-16j)
5081,(8.73685531269135e-15-1.1926841800665835e-15j)
5082,(8.286488656225275e-15+9.314367479807299e-16j)
5083,(2.613731351903421e-15-1.866253865067853e-15j)
5084,(1.8242692713136006e-15+3.591508000873737e-16j)
5085,(-1.4894740344131117e-15-5.456227625965848e-16j)
5086,(4.488741247381081e-15-2.7962004865216713e-16j)
5087,(1.4785098813340154e-14+3.4346892448808857e-16j)
5088,(1.5635031510185173e-15-6.699200067603327e-16j)
5089,(-1.6978688613189145e-14+7.897852546659446e-16j)
5090,(2.2963209867558364e-15-1.7301191849292052e-15j)
5091,(-2.508895186391684e-16+9.49365213655692e-16j)
5092,(-5.799122630823847e-15+3.5786434988063486e-17j)
5093,(4.744991553853615e-15-2.7511708597927954e-15j)
5094,(5.323203473511329e-15+1.3863937492479049e-15j)
5095,(1.3265589658936053e-14+2.1407006043111188e-16j)
5096,(1.0213866784907212e-15-2.529031595525673e-16j)
5097,(-4.151750684581307e-15+2.0066400415452777e-15j)
5098,(-7.948163952062511e-16+1.8501445426655155e-16j)
5099,(-7.076755809141909e-15+4.297642743317522e-16j)
5100,(-6.976730809060428e-15-6.055297309536094e-16j)
5101,(-1.451552562482337e-14+8.902770093542297e-16j)
5102,(-2.232075556945961e-15+7.107799554552866e-16j)
5103,(-5.820979742929739e-15+8.256938118269739e-16j)
5104,(1.4422763340886413e-15-2.7758169195202956e-16j)
5105,(-1.2752298897440443e-15+4.50722604653489e-16j)
5106,(-4.1989144596185765e-15+1.08810756406634e-15j)
5107,(4.524074307357257e-15+8.076235495723978e-17j)
5108,(-8.802015275208119e-15+2.927098634956177e-16j)
5109,(2.9410562957780847e-15+4.162452086335017e-16j)
5110,(5.2193809396261066e-15-5.897120382502216e-16j)
5111,(3.861343367037478e-15+2.1997085441021937e-15j)
5112,(-9.647166795837566e-16+3.5812982869342605e-16j)
5113,(-5.377839939381207e-15+6.101977013997248e-16j)
5114,(1.406853349360052e-14+4.742426898018232e-16j)
5115,(-4.20768872866401e-15+3.1886789616294287e-16j)
5116,(-1.5921665288647706e-15+1.4790407364520736e-15j)
5117,(-5.191014702384074e-16+1.4819716767142328e-15j)
5118,(-8.185343609364508e-15-7.418885560267204e-16j)
5119,(2.0585503256039024e-15+4.52033268942774e-16j)
5120,(1.0898154567208473e-14+9.96046848773305e-16j)
5121,(7.925751795574618e-15+9.031617304390247e-17j)
5122,(-1.473168103161391e-15-2.6520516834593234e-16j)
5123,(5.315514202875196e-15-1.182974238374548e-16j)
5124,(3.53051110372502e-15-7.54259503131141e-16j)
5125,(-1.993549077271848e-15-1.181939833734826e-15j)
5126,(9.161498518005079e-15+6.092327262276399e-16j)
5127,(-6.258932129235161e-15-1.8237793530067307e-15j)
5128,(-1.7467478156984782e-15+7.324298544683028e-17j)
5129,(6.031781502670124e-15+4.744488901088895e-16j)
5130,(-1.9213218450167422e-14+7.806112226368747e-16j)
5131,(7.417081584960779e-15+1.58123007184859e-15j)
5132,(-5.902572334551306e-15+1.5453596103738713e-16j)
5133,(1.230835664185871e-14+1.1718752605134943e-16j)
5134,(8.410587463506667e-15+1.6611366815946971e-15j)
5135,(-1.083315043040263e-14+1.3451691220140687e-15j)
5136,(-8.203488319234118e-15-2.0678247797731935e-16j)
5137,(1.8194166884791043e-15-9.272311552823811e-16j)
5138,(-5.66366043923895e-15-9.50248074982587e-16j)
5139,(-5.309906272633881e-15-8.891341406119695e-17j)
5140,(-1.3615126723345146e-14+4.022956000521773e-16j)
5141,(-1.1870209804491879e-14-7.08540724291585e-16j)
5142,(-1.0730129515480503e-14+3.007401575695784e-16j)
5143,(8.841958559980172e-15-1.0941277316090052e-15j)
5144,(-9.856561465249471e-15+8.805983015945652e-16j)
5145,(3.3839201353940486e-15-7.346921351117448e-16j)
5146,(-1.4863855203578499e-15+2.544422065297083e-16j)
5147,(2.621140618178453e-15+8.06205434130937e-16j)
5148,(-5.368553669093359e-15+5.229575621377186e-16j)
5149,(-3.0901971661039494e-15+3.641597822996572e-16j)
5150,(-2.7155671206723822e-15-3.224699405433516e-16j)
5151,(-4.535249912495449e-16+8.000295134906968e-17j)
5152,(1.7265822571731317e-15-3.1968692283887456e-16j)
5153,(-1.4194759028165498e-14-1.6929009251623433e-16j)
5154,(-1.1907030933729775e-14-8.02627806159436e-16j)
5155,(1.4808252589386524e-14+2.9628868111762305e-16j)
5156,(-6.0554948808855816e-15-1.6383312513168437e-16j)
5157,(-5.3424325014201325e-15+1.1860191894327069e-15j)
5158,(8.515465434213586e-15-2.3057907737547044e-15j)
5159,(1.027650248920281e-14+3.876799053362986e-15j)
5160,(6.897107031218648e-15-2.8044357827664305e-16j)
5161,(3.6826694093151065e-16+7.666987722540901e-16j)
5162,(-2.894810121886766e-15-4.729854129799093e-16j)
5163,(-3.614561990403304e-15+1.3468891894456117e-15j)
5164,(-1.0477173082098926e-14-7.602141060506876e-17j)
5165,(-4.20388811823196e-15+9.109209822704612e-17j)
5166,(-4.716450080055925e-15-2.0150874434045686e-16j)
5167,(-4.4869441727027435e-15-2.4134921044902053e-16j)
5168,(-1.384884211098203e-15+4.462259998066944e-16j)
5169,(-3.695716394036026e-15-2.0618569982027396e-16j)
5170,(-7.681747393224013e-15-1.0123206247636316e-15j)
5171,(-2.0979559178658495e-15-8.3960229986339735e-16j)
5172,(-5.213465997219918e-15+2.132283774194511e-16j)
5173,(-1.8151861195149613e-14-1.379730628098258e-16j)
5174,(-4.654237177397174e-15-1.0794845177831036e-17j)
5175,(-6.453488402563454e-15+1.8500507215748953e-16j)
5176,(4.6149942297542924e-15+3.780267649098589e-16j)
5177,(-5.778568551688382e-15-1.0181993576531293e-15j)
5178,(-1.2397473864005351e-15-1.5585109864288324e-17j)
5179,(1.3726025873192583e-14+1.884267915624973e-15j)
5180,(1.4191023477632669e-14-2.5384504949219832e-15j)
5181,(-1.4347517105399967e-16-1.2948522772907161e-15j)
5182,(-1.6956559081201314e-14-8.502970161955698e-16j)
5183,(1.2145344540945345e-14-5.043507097218466e-16j)
5184,(5.815980555618124e-15+1.1893079436303493e-15j)
5185,(5.93017154500231e-16+1.3099670787605749e-15j)
5186,(-3.895854816297124e-16-5.1179947502485513e-17j)
5187,(4.804598801903936e-15+1.0226399890971842e-15j)
5188,(-2.1509777082962952e-14-9.724467798808086e-17j)
5189,(2.7876163730097418e-15-4.435674570011356e-16j)
5190,(-1.0609293345977902e-14-2.502021382129458e-16j)
5191,(-3.986122412661078e-15+2.7811869675804274e-15j)
5192,(8.673839605516374e-15+1.2023565762617013e-15j)
5193,(-5.607630848768765e-15+4.849023553648351e-16j)
5194,(-6.4884714866297275e-15-6.383584607436235e-16j)
5195,(-5.608778108526731e-15-1.4480022418758716e-15j)
5196,(1.176983320868662e-15-9.215546708479203e-16j)
5197,(-2.7086837015760658e-15-3.73832404178947e-17j)
5198,(-2.1119529362209297e-15+1.84433013488246e-17j)
5199,(3.4811263153678956e-16+8.068062011021824e-16j)
5200,(-4.685727247024831e-15+7.218622773656721e-16j)
5201,(5.411419417024247e-15+5.291858828051056e-16j)
5202,(-6.579033944640027e-15-1.316222981944803e-15j)
5203,(-9.482272562314996e-15+1.4125860910555415e-15j)
5204,(9.384463245732343e-15-3.1804965551183403e-16j)
5205,(-5.077867488362731e-15+6.213385949658905e-16j)
5206,(5.475830497494925e-15-2.086755936845558e-15j)
5207,(1.2019486589897725e-15+1.6880995854080214e-15j)
5208,(3.1042297181389844e-15+6.439864049821714e-16j)
5209,(7.307386743679146e-15-2.2555884825978037e-15j)
5210,(-7.042433126803351e-15+1.6621446588190194e-15j)
5211,(8.190002986709769e-15+1.734824957832648e-16j)
5212,(8.027398194054706e-16+1.0087592870231845e-16j)
5213,(5.936413929299879e-16-2.66568549542433e-16j)
5214,(7.74029353968933e-15-7.637247542513318e-16j)
5215,(4.35809057924118e-15-5.263567347103684e-17j)
5216,(-3.1787685437016348e-15+9.561849582701359e-16j)
5217,(1.0131404822280735e-14-1.582982957065829e-17j)
5218,(4.097587214612713e-15-1.406159653340775e-15j)
5219,(-1.456809106199883e-14+7.233414327771643e-16j)
5220,(-9.798343768682422e-15+5.982989016753452e-16j)
5221,(3.4581625805245244e-15-9.396553020841987e-16j)
5222,(1.6816821055379765e-15+1.7718083641531308e-15j)
5223,(1.490698621441798e-14-1.6808492557533922e-15j)
5224,(-7.239356645275413e-15-7.119302950531774e-16j)
5225,(2.033199468947468e-15+2.6410711919943717e-16j)
5226,(-1.2024834124452775e-14-5.23512675756437e-16j)
5227,(-6.633869439528059e-15+2.9358284107127524e-17j)
5228,(5.417797502488483e-15-1.6701961072406182e-16j)
5229,(6.47524655693692e-15-1.295359776751516e-15j)
5230,(4.808720593008645e-15+2.6237193213038186e-17j)
5231,(7.735694654324367e-16-6.506384255801569e-16j)
5232,(-1.1641692744879514e-14-9.445440450878456e-17j)
5233,(5.207868896662758e-15-2.658911439697698e-16j)
5234,(-2.0922810073097176e-15-1.0867385044930001e-16j)
5235,(9.75881372269685e-15-7.607182042306786e-16j)
5236,(-3.3335030425473183e-15+6.440351264336765e-17j)
5237,(-1.3132509357671055e-14-2.581585011402841e-16j)
5238,(-5.502228625417414e-15+3.5013614297546403e-16j)
5239,(1.2928130782172844e-15-1.4322215228292335e-16j)
5240,(-5.256947556054272e-15+2.361971083506848e-16j)
5241,(1.1451254630362795e-14+2.1606116209609335e-15j)
5242,(-1.058167208110089e-14-7.859957036501869e-16j)
5243,(1.46905443672584e-15+2.457287189026901e-16j)
5244,(5.40971475738384e-15+2.385964039523241e-16j)
5245,(-3.044157826711959e-15+1.3489106480756006e-15j)
5246,(-8.152388360492108e-15-2.9046286078760357e-17j)
5247,(-4.676665139217991e-15+9.682811066859401e-17j)
5248,(-6.142335202627559e-15+1.798573874748903e-15j)
5249,(-6.830032425135735e-15+4.044882622633219e-16j)
5250,(-4.676132217341661e-15+2.853536658000729e-16j)
5251,(5.164893900268328e-16+2.0566411001905663e-16j)
5252,(3.022787419215781e-16-1.816670953906406e-16j)
5253,(7.796799509972304e-15-1.8815869324586705e-16j)
5254,(7.873199411862365e-16-2.6325622341099996e-15j)
5255,(1.4073111362219468e-14-2.3830769274216758e-17j)
5256,(-3.1707851340018035e-15+3.180740626509806e-15j)
5257,(4.935773126348922e-15-7.346103963659732e-17j)
5258,(-8.453132370404948e-15+4.56308109548943e-16j)
5259,(-2.043435142925307e-15-5.645075737363349e-17j)
5260,(1.3763269865634121e-14+1.8934415466703238e-15j)
5261,(1.4767568414380435e-14-6.934753989835232e-16j)
5262,(-5.200786422110957e-16-8.839210040560973e-16j)
5263,(5.051811089349428e-15-1.4636235392543758e-15j)
5264,(1.1908951979527724e-14-8.394567396091954e-17j)
5265,(-3.5245780135845947e-15+1.0373129073521873e-15j)
5266,(-5.211757717654544e-15-1.0372559671065615e-15j)
5267,(-9.028519976567263e-15+3.419798411516908e-16j)
5268,(-6.297982177881586e-15-3.710004128301003e-15j)
5269,(1.3101211893517793e-14-2.4942297010659495e-16j)
5270,(-2.6157630805672375e-15+1.61497846203097e-16j)
5271,(-5.192027411468132e-15+6.903243307759115e-16j)
5272,(1.1625519004058676e-16-5.892658009103437e-16j)
5273,(-6.689536073847481e-15-3.259240130265358e-16j)
5274,(-9.967440833458719e-15+1.9829231658708847e-17j)
5275,(1.824359036828154e-15-8.468758770686657e-16j)
5276,(2.320435241484374e-15-1.1555259429028526e-16j)
5277,(-4.367364689324193e-15+5.780662369901927e-16j)
5278,(1.0176646299071948e-14+2.7531900541283695e-15j)
5279,(9.8424531933215e-17+1.137242231108237e-16j)
5280,(-3.3916748674204657e-16-2.6430736964148957e-16j)
5281,(9.493852480537757e-15+6.471408682238319e-16j)
5282,(4.023709230237707e-15-7.907327217427718e-18j)
5283,(-2.294041608433534e-15-1.1596623151789164e-15j)
5284,(-3.978025075632836e-15-1.14242324118146e-15j)
5285,(-8.399217131009952e-15+7.143250935251653e-17j)
5286,(5.0519474545694634e-15+1.757188741641495e-16j)
5287,(5.54500732604172e-15+2.9289999955844584e-15j)
5288,(-4.845716668690476e-15-7.617550358394702e-16j)
5289,(6.773015402361582e-17+1.0258958793367927e-15j)
5290,(-1.0939404454766867e-15-2.4867940182767014e-15j)
5291,(7.628676931508972e-15+1.4167638514724941e-15j)
5292,(-6.356285193216848e-15+1.8586577312181253e-16j)
5293,(-5.927222294392185e-15-1.7582040806386056e-16j)
5294,(2.1012604266570107e-15+5.602010548475462e-16j)
5295,(-8.722050969178661e-16-5.07008308826646e-16j)
5296,(-5.364356032545634e-15+3.2782055426094163e-16j)
5297,(5.387410733135224e-15+1.1234085419355319e-15j)
5298,(7.435228462989562e-15+4.1907074372832633e-16j)
5299,(-7.85487155369742e-15-1.5708692262883594e-16j)
5300,(-8.870426052961253e-15+1.1894892730343825e-15j)
5301,(2.7094664551240784e-15-2.715350237871285e-16j)
5302,(9.161039081916142e-16+3.528381940423171e-16j)
5303,(-4.645534633665766e-15-4.618303150954587e-16j)
5304,(7.605199001306846e-15+1.421376005548889e-17j)
5305,(-8.692070756888465e-16+5.41735686426488e-16j)
5306,(-1.1839167088807952e-14+2.2420030712455127e-15j)
5307,(-4.626600336091336e-15+7.725695147991199e-16j)
5308,(-5.566415792113647e-15+5.0860972496666515e-16j)
5309,(-1.0336798090966535e-14+3.969570114690092e-16j)
5310,(-2.689618454145334e-15-1.610668634930286e-15j)
5311,(1.099453218633367e-14-1.3300788861974154e-15j)
5312,(-2.780178447370688e-16-2.8024036220980648e-15j)
5313,(7.124657766472017e-15-9.272304543538503e-16j)
5314,(1.1925589062389414e-14+2.4478208442021906e-16j)
5315,(-6.018600046721569e-15+3.5675329686571e-16j)
5316,(-2.5309210950220237e-15-8.223295279382158e-16j)
5317,(6.674240228214306e-16-1.4517338507064016e-15j)
5318,(-2.6736703744309077e-15+3.312372748750629e-16j)
5319,(-5.132800738165785e-15-2.9148710526894655e-16j)
5320,(8.947847972362434e-16-9.06874674251662e-16j)
5321,(4.296230507980333e-15+2.939536155420741e-15j)
5322,(4.400695755247192e-15-3.6290599362426885e-15j)
5323,(4.15790679292382e-15+2.4825372844429265e-15j)
5324,(-1.4136420853005133e-15-2.6600408474686242e-15j)
5325,(3.9007932451842186e-16-2.440898584212882e-15j)
5326,(2.9289559637584545e-15-2.3196386930293615e-16j)
5327,(-2.3163736085460794e-14+2.3141214987569737e-16j)
5328,(-3.2875660056533486e-15+5.162465041738434e-16j)
5329,(-1.6020570594598598e-15+4.4729339944022625e-17j)
5330,(-3.4985563426715576e-15+9.310089009275203e-16j)
5331,(-7.422713064729144e-15+4.895927636415549e-16j)
5332,(5.759071716076894e-15+3.5714841302808596e-16j)
5333,(-5.581688837413117e-15-1.8715902280745434e-16j)
5334,(-5.596795134374479e-15+1.420843031638728e-15j)
5335,(-5.1405556665722574e-15-7.47267617652221e-16j)
5336,(-3.833394142137727e-15-6.698294055431626e-17j)
5337,(-4.255621749287518e-16-4.481369975085613e-16j)
5338,(-1.5067223453370874e-16+2.0776641843335774e-15j)
5339,(2.4535703967431594e-15-2.87458358381721e-16j)
5340,(2.2064699921522852e-15+4.988386484565639e-16j)
5341,(-1.1163902557060898e-14+2.4433345247668417e-15j)
5342,(-7.528888898785492e-15-3.381624894640114e-16j)
5343,(-2.1100775173736815e-15-2.637373912999667e-16j)
5344,(7.66267020685046e-15+4.2161745489529755e-16j)
5345,(4.141651650639175e-16+7.312802546043347e-16j)
5346,(4.133729028675228e-15-1.4146307574058614e-15j)
5347,(-1.364776162748583e-15+4.054415729986638e-16j)
5348,(1.323912101204091e-14-7.613734202901554e-16j)
5349,(-1.5775101294030846e-15+3.4078570851755163e-16j)
5350,(-1.6126683211729113e-15+7.329413192499201e-16j)
5351,(-9.871776819510368e-15-1.0914316778299473e-15j)
5352,(-2.749760316703115e-15-1.3628515774988606e-16j)
5353,(-2.5063993901820115e-15+1.471676491225141e-15j)
5354,(3.7100975285953256e-16+1.0920791097480224e-15j)
5355,(-2.051651542561888e-15+1.130379159138252e-15j)
5356,(1.1018150222348974e-14-3.4388571151807016e-16j)
5357,(2.4554090090765928e-14-8.736449620668813e-16j)
5358,(-1.3213108295928997e-15-1.41811878800487e-15j)
5359,(-7.506673651936943e-15-3.2619223439633945e-16j)
5360,(6.966110195504131e-15+4.656614838574509e-16j)
5361,(-1.6717213461932137e-15-2.5906022214190505e-16j)
5362,(-6.942418399613681e-15+4.535032133058502e-15j)
5363,(-9.338007531622097e-15+3.1234782140426277e-16j)
5364,(-5.610348521384927e-15-3.7805493117279004e-16j)
5365,(2.508879843452049e-15+3.489835281960565e-16j)
5366,(-4.6775648391808896e-15+2.867408555876056e-16j)
5367,(-8.371829880325173e-15-3.885840800065691e-16j)
5368,(-2.6288239816401358e-15+4.188156821468709e-16j)
5369,(9.254260469647915e-15+3.7761909680459483e-16j)
5370,(-2.266808445038892e-15-4.039714930354807e-16j)
5371,(3.1117339107213745e-15+1.3060916762282631e-15j)
5372,(8.302387846633357e-15+2.5839143718588676e-16j)
5373,(-1.4123005389944536e-15-2.2603303895977107e-16j)
5374,(-6.9333039378645695e-15+4.143099459204093e-16j)
5375,(-2.171624677100651e-15+1.7594501034267614e-16j)
5376,(-7.48132435288306e-15+2.7223365735889243e-16j)
5377,(-5.7027924984593776e-15+1.7158609400941603e-16j)
5378,(6.853874401168494e-16+5.817023767569122e-16j)
5379,(-8.924395969627529e-15-2.288082039100381e-15j)
5380,(-5.141203867501673e-15-4.062882161927841e-16j)
5381,(-1.7045370962037187e-14+5.595698733311702e-16j)
5382,(3.9748455790832784e-15-1.6056996604157227e-15j)
5383,(-2.3059876185983684e-15-4.684950617979278e-16j)
5384,(2.8238026213097215e-15+4.0000520060011927e-16j)
5385,(-9.530665515087932e-15-1.0672604184904528e-15j)
5386,(-4.310943758698651e-15+5.052410852692364e-16j)
5387,(-8.948239737426903e-16-5.599339761159977e-16j)
5388,(-9.735957347701246e-16+3.2678255739956892e-16j)
5389,(-1.9893544332769537e-15-1.7198428598878124e-16j)
5390,(5.23704207722402e-16+3.1853568693485944e-16j)
5391,(-1.1038431931448157e-15+1.1295264354595183e-15j)
5392,(8.110434858226844e-15+5.133463423534698e-16j)
5393,(-1.2406003209383922e-16+1.5693223120873291e-15j)
5394,(7.467343024034044e-15+2.531501155251837e-16j)
5395,(1.9528892611735006e-15+5.665632554388449e-16j)
5396,(-3.565414115496849e-16-2.6922122893532807e-16j)
5397,(-4.314860753491219e-16-2.5110422595342637e-16j)
5398,(-1.2068596918076659e-14-5.50915111549672e-16j)
5399,(-4.352294003703779e-15+6.184913257264351e-16j)
5400,(-1.0481713606326413e-14-3.6660217383622347e-16j)
5401,(-1.165075031729849e-15-3.0085818597107367e-15j)
5402,(4.549050240812389e-15-5.017798499024549e-16j)
5403,(-1.6647146057958848e-14-1.5220036830051877e-15j)
5404,(2.372469156762259e-15-7.494447909987304e-16j)
5405,(4.224335972353974e-15+9.262156811066889e-17j)
5406,(-1.0609600584992302e-15-1.3293149873213607e-15j)
5407,(-1.5596416108167452e-14+1.6998472652291884e-16j)
5408,(-1.8020827537315602e-14-8.856370481488374e-16j)
5409,(-6.05690588487493e-15+3.0714935655768387e-15j)
5410,(-4.2146645290505125e-15-1.2574374956619267e-17j)
5411,(-5.417443978815855e-15-3.2508102789944254e-16j)
5412,(-8.124364711507554e-15-1.6162130052003436e-15j)
5413,(1.0511895474060316e-14+4.481391840190383e-16j)
5414,(8.674869702377153e-15+1.8886938509588808e-16j)
5415,(-3.401842174348933e-15+7.099997523800631e-16j)
5416,(-1.5232367211422304e-15-1.5366496352174737e-16j)
5417,(5.946676808810954e-15+3.5769150782300376e-16j)
5418,(4.356655983562716e-15-6.426356057442734e-16j)
5419,(8.608491568269223e-16-7.421609963974758e-16j)
5420,(-1.958444872888504e-15+1.0225996586535905e-15j)
5421,(-8.535687676609527e-15-5.328022651645266e-16j)
5422,(-7.462063324984539e-15-2.3072521050733516e-16j)
