index, number
491,(1.1519181492139016e-15-6.440606440675109e-17j)
492,(5.595385716570983e-16-6.237203225870938e-17j)
493,(-4.19724057753993e-16+1.4322652443137545e-16j)
494,(1.6704233308398401e-16-6.769985330513138e-17j)
495,(-5.607568297344146e-16+1.3082090828912e-16j)
496,(-1.5666437291453202e-14-1.1789783947774536e-16j)
497,(-2.461241817707251e-15-3.647411983075126e-17j)
498,(-7.234689285888662e-16+9.630359555043113e-18j)
499,(1.1599910851500732e-15+8.79644226253179e-17j)
500,(1.1194200150996635e-14+1.5036595557603122e-16j)
501,(-5.73203362298106e-16+1.3192674719813473e-16j)
502,(-3.62196242205055e-16-3.720946250270371e-17j)
503,(9.101830663905042e-16-9.819639309024181e-17j)
504,(3.2231296409923476e-15+2.0681485231551826e-16j)
505,(-4.1728646090395233e-16-2.684883234752016e-16j)
506,(2.9310983232427105e-16+2.2024636449312338e-16j)
507,(7.511431617690601e-16+5.359183387039502e-16j)
508,(-1.6292126349833987e-16-1.4008817210182464e-16j)
509,(3.479887255812122e-16+2.409124249949071e-17j)
510,(2.6770818525199122e-15-3.4715730820719634e-16j)
511,(-6.382346612504298e-16-5.921926042740495e-17j)
512,(3.433863346595936e-15-1.6665648863085782e-16j)
513,(-2.0099208162238155e-16+2.7380988750588685e-16j)
514,(-7.153695151152456e-16+8.725484372477199e-17j)
515,(1.0881472697196537e-15-6.692493784691752e-17j)
516,(8.212457328140132e-16-3.572122492924926e-17j)
517,(2.7228163170130865e-15-6.2997251961864506e-18j)
518,(-4.142226038580887e-15-4.934060034544577e-18j)
519,(-8.96889824809792e-16-6.2232256975448284e-18j)
520,(-2.5851688303514292e-15+7.474970181604936e-16j)
521,(-5.133229967090905e-15-2.573600228627496e-16j)
522,(1.5496680451762096e-15-3.1029786671987585e-16j)
523,(-3.8827447288427424e-16+8.451071749234914e-17j)
524,(-1.0068333965426946e-16+1.2836450473107337e-18j)
525,(2.6055893528074005e-15-4.646120843534153e-17j)
526,(1.2890842853959114e-14+1.5749009116033244e-17j)
527,(3.377896390561227e-15+1.007678673477721e-16j)
528,(-1.107557338682132e-15+1.0191413720274356e-16j)
529,(3.891385630889926e-15+2.024334764683448e-16j)
530,(4.789593678885904e-15+5.294274206756074e-16j)
531,(-1.000172546225434e-15-4.3020937620717694e-16j)
532,(2.0473177975543256e-15-4.098510727522951e-16j)
533,(3.3300855897881542e-15+1.1582196819671521e-16j)
534,(-3.195241435488655e-15+2.6446610237106103e-16j)
535,(-6.989910083662483e-16-1.263918373729203e-16j)
536,(1.8759655403920173e-15-2.2300735175457497e-17j)
537,(1.7153861564108402e-15+3.739646028102394e-16j)
538,(-3.5075966273297755e-15-7.844551844525984e-17j)
539,(7.262044705141886e-16+1.3394500418674096e-16j)
540,(-1.1742431123412474e-15-1.0335408114678966e-18j)
541,(2.1018404285399823e-15-1.1986647374759057e-17j)
542,(-1.2230028472369648e-15-3.4953016448301823e-16j)
543,(2.265459753726774e-15+2.255292557634244e-16j)
544,(2.191417473886635e-15+2.30483847471259e-17j)
545,(5.4116751761135794e-15-1.7114823848137171e-16j)
546,(-1.301192134186978e-15-3.0532022667854766e-16j)
547,(-2.0875449096647135e-15-1.1993958831496857e-17j)
548,(-3.2328097279756368e-15-2.4844781518366114e-16j)
549,(-1.3600372380836368e-15+4.895495168136478e-17j)
550,(-3.4850073331641375e-15-2.88346746003845e-16j)
551,(-4.022187690759344e-15+5.1115988808706634e-17j)
552,(-2.5484217601671403e-16-3.3772296723219536e-17j)
553,(1.4608948005233235e-15+4.211853034378652e-17j)
554,(1.7965274821541966e-15+2.814950686015463e-17j)
555,(1.6392395378570864e-15-3.3766170847029353e-16j)
556,(-8.143568949569584e-16+1.8266488385641492e-16j)
557,(-2.160908398533024e-15+3.840255131828726e-16j)
558,(-1.117040302106557e-14-9.469112851003397e-17j)
559,(-2.4609613148745366e-15+4.463835165537078e-17j)
560,(1.223016260429086e-15-8.80188575060044e-17j)
561,(2.8573029060531645e-16-6.394469348106465e-17j)
562,(-6.495794021653527e-15-9.628300183264454e-18j)
563,(-6.1220447169622445e-15+2.154181667574441e-16j)
564,(8.167794587622399e-16-1.3186115050568178e-16j)
565,(4.436931769042492e-15+1.4488663687993276e-16j)
566,(-7.52793448990581e-16+1.615898390107207e-16j)
567,(-3.1155492583697225e-17-6.505047104801841e-17j)
568,(4.876778091929962e-15+2.0807571822499913e-17j)
569,(1.95255964097761e-15-5.269307285731033e-17j)
570,(-4.87147172494685e-15+1.4125034596478078e-17j)
571,(5.123523287047757e-15-1.1348470861761071e-16j)
572,(8.004028411857799e-15-2.4592383184977904e-16j)
573,(-8.317194457860103e-17-1.0658673597279062e-16j)
574,(-1.5084961940857477e-17+5.1417255116669465e-17j)
575,(6.350966053717314e-16+8.331669546970793e-17j)
576,(-1.908887460963429e-15+2.771638541004442e-16j)
577,(1.3993515087211175e-15-1.007050707741739e-15j)
578,(-5.449119735687588e-15-7.583270334512207e-17j)
579,(2.2957794052861535e-15-4.10946375399829e-17j)
580,(7.722069367800036e-16-8.585519560386483e-17j)
581,(1.2603874094157507e-15+2.720766033694684e-16j)
582,(2.812453467330095e-16+1.1481277676364166e-16j)
583,(1.0920047244096166e-15-2.444310376922148e-17j)
584,(2.9382955560636177e-15-4.728853221920408e-17j)
585,(-8.485691953360416e-16-2.5860746283805424e-17j)
586,(8.910587284782433e-16-1.5633389568235734e-16j)
587,(-3.24073637389859e-17+1.0921264690004202e-16j)
588,(-2.9617381007138917e-15+4.0488387182755414e-16j)
589,(-1.220986524484156e-15+2.5708428832654424e-16j)
590,(-1.188342850783132e-15+2.885828776164534e-17j)
591,(-2.474329826909625e-15-1.6532497569467455e-16j)
592,(-1.999476039179982e-15+9.232691888405064e-17j)
593,(-5.673699328714246e-15+1.2495612421669028e-16j)
594,(-1.4650242845780725e-15-1.0129859943403573e-16j)
595,(-2.0494576868078243e-15-2.5793325749381296e-17j)
596,(-9.825611551830852e-15-1.1133963166542908e-16j)
597,(-1.8391639645743087e-15-1.4894411617045943e-16j)
598,(-1.088777645363091e-15-2.8246800595743004e-17j)
599,(6.194924726377813e-15+4.9851594808574934e-17j)
600,(-2.39181857084128e-15-2.431195526523042e-16j)
601,(1.0354226036931084e-15-6.188445768566398e-17j)
602,(-1.912806530580837e-15+9.860383018850252e-17j)
603,(6.874013968389422e-16+1.7657797299716556e-16j)
604,(2.8112420457128683e-15+1.0592781436312163e-16j)
605,(5.2186754831986376e-15+1.5751418160125083e-16j)
606,(-2.223636803797168e-15+1.542025319503997e-16j)
607,(-3.126654327472797e-15+2.7217993878047215e-16j)
608,(1.827023093218045e-16-5.3092565958536674e-17j)
609,(-3.447519471831636e-15-1.4337171577533543e-16j)
610,(2.0036374984382558e-15+5.1367260999687727e-17j)
611,(-1.2477259984887144e-16-7.395744970370023e-17j)
612,(-5.1991444027443945e-15-3.6743023798189284e-16j)
613,(-9.068728584140744e-16-1.4465093906904995e-17j)
614,(2.2620016400636143e-16-3.266320330107384e-16j)
615,(-2.713961540315248e-15+3.347939766795571e-16j)
616,(-5.996472659559167e-16+1.2595916904976427e-16j)
617,(1.1110371096601955e-15+2.3301715040394168e-18j)
618,(-3.424998302578899e-15+1.113476914034353e-16j)
619,(-8.7286296174603535e-16+1.9332406828073225e-16j)
620,(1.7473052916044741e-15+2.406293787437846e-16j)
621,(2.80913018529745e-15+2.7985392279140046e-17j)
622,(-8.901991785554457e-16+2.4521388034812434e-17j)
623,(4.3751373863153814e-16-1.8281905481061457e-16j)
624,(1.7194499957684538e-15-6.791613042494576e-17j)
625,(1.9812229437660454e-15-7.575366177461755e-17j)
626,(3.939435864673992e-15+2.2392787012876923e-16j)
627,(-1.0726816791380973e-15+1.4210728466226811e-16j)
628,(5.640233010134311e-16-1.5160897292084295e-16j)
629,(-2.584492450727758e-15+2.754174898289803e-16j)
630,(-6.578132301295845e-16+3.4241199903325425e-17j)
631,(5.772861848610648e-15+2.2372954096229964e-16j)
632,(1.3191891179246965e-15+4.509224654488858e-17j)
633,(-1.7108467079951356e-15-2.7647123318834376e-16j)
634,(8.90934614648078e-15+2.6841091975786604e-16j)
635,(2.3533075588702147e-15+1.9999297171746613e-18j)
636,(1.27033624845532e-15-1.967876102299684e-16j)
637,(-1.3551547839082219e-15+1.0807165387003218e-16j)
638,(6.751079680172818e-16-4.791481027830254e-16j)
639,(8.746321809402737e-16-3.2397457788507366e-16j)
640,(-8.099498144448179e-16-7.638685458030363e-17j)
641,(1.1470412842679698e-15+4.897780298730755e-16j)
642,(3.3019902344282926e-15-9.552194842544262e-17j)
643,(3.2430877650261926e-15+2.232541219731305e-16j)
644,(1.4896889280201376e-15-3.1791022644251495e-17j)
645,(1.2310089148562148e-15+2.9940827055661304e-16j)
646,(4.335902242642108e-15-1.7946097407280063e-16j)
647,(-3.4139901524879564e-14-7.528158658735726e-17j)
648,(1.9089516970732315e-15+3.6321939285612734e-16j)
649,(-2.6478376731255878e-14+7.193953807043654e-17j)
650,(2.7180855698634024e-15-8.947502443342702e-17j)
651,(-1.4335295473152408e-15-3.329185025924958e-17j)
652,(-7.762358770100274e-16+1.2684635065374062e-16j)
653,(-2.2041871264168026e-15+1.6820438547855855e-16j)
654,(-1.6989197580328212e-14+2.4002752072650788e-17j)
655,(-3.4287312973482233e-15+8.592092884558357e-17j)
656,(-2.938016328249461e-15+5.3036438755187964e-17j)
657,(1.607461812296328e-15+4.075113266669394e-17j)
658,(7.043473629904829e-16-6.584951840164164e-18j)
659,(-1.5750293987438027e-14-3.373335619271258e-16j)
660,(-2.494093029434377e-15-9.852228702192059e-17j)
661,(-1.7513594095924853e-15+2.9716194904149803e-16j)
662,(3.4351871260430185e-16-4.834561554780535e-16j)
663,(1.460588674006974e-16-4.3292237673845065e-16j)
664,(-5.749015552498718e-15+3.227117107292895e-16j)
665,(4.452360649292465e-16+7.332353133286422e-18j)
666,(2.5247183241773443e-15+1.6210319721256914e-16j)
667,(-1.6677764913389765e-15+8.82258875403224e-16j)
668,(2.4680317530248884e-15+2.1913112245976333e-16j)
669,(1.650467030478151e-15-2.7636600161964407e-16j)
670,(-5.339223908475486e-17+1.7063726708169008e-16j)
671,(-7.863422340077044e-16+6.632573026509084e-17j)
672,(2.657470435181768e-15-1.2373621071397052e-18j)
673,(-5.086384191398016e-16+1.4790432187885477e-17j)
674,(-1.781421411494584e-15+1.0663014536390454e-16j)
675,(-3.0523178802932538e-15-4.701713653330127e-17j)
676,(1.0250875262551358e-15-2.542877560845159e-17j)
677,(2.349417126605829e-15+1.778636296503878e-17j)
678,(6.583364703382233e-16-1.1750819309061026e-16j)
679,(3.1789925649053355e-15+3.884438931411126e-17j)
680,(-2.7407910167637888e-15-1.4004114170358703e-16j)
681,(1.2405326436405236e-15-1.2160447981586364e-16j)
682,(-3.545738830976325e-16-1.2107067510401086e-16j)
683,(-6.349672573907706e-15-7.533658733766976e-17j)
684,(-1.4720310426810083e-15-1.483341879830052e-16j)
685,(7.600029796413893e-16+1.0835607575757862e-16j)
686,(6.291617716044674e-16+7.969223889986132e-17j)
687,(-4.3964042374216445e-16+1.4171245947456839e-16j)
688,(2.0352210799532603e-16+1.5335504440898102e-16j)
689,(-4.21269203552335e-15-8.778355915752066e-17j)
690,(1.870919318295667e-15+8.311833563393278e-17j)
691,(2.290053351683446e-15+2.230344514432164e-16j)
692,(4.0075478402487225e-16+6.772803795694181e-17j)
693,(-2.6746530339170624e-15-3.1832614410165067e-17j)
694,(8.791726446060592e-16-5.148467852099917e-17j)
695,(-5.057064492327627e-16+4.765165380586261e-16j)
696,(9.471127704208072e-16-5.222218852662464e-18j)
697,(-1.5094819319774752e-15+6.458936628452516e-17j)
698,(1.1507595711541954e-16-4.288024468476439e-16j)
699,(-1.7771964362079673e-15-5.036378588432989e-17j)
700,(-1.753189542334372e-15-3.878608530440649e-17j)
701,(1.4427354800006347e-14-3.3933821913083654e-16j)
702,(3.2277648411010547e-16-9.599034860752237e-17j)
703,(9.36245950398243e-16+9.461474962286956e-17j)
704,(1.2057414619332538e-15+1.4546957958707474e-17j)
705,(-9.573448953112169e-16-8.140310125911214e-17j)
706,(2.7150846491392485e-15-7.490331267471492e-18j)
707,(-5.770827875430582e-16-1.612197176629295e-16j)
708,(-1.5564414461039598e-15-7.090053863059522e-17j)
709,(-1.888437642637774e-16-1.285970682682608e-16j)
710,(-5.0906336502662624e-15+2.0539981802278027e-16j)
711,(-1.2026760516972334e-15+3.507897028466485e-16j)
712,(-1.3797666129761925e-15-2.0537431053958173e-16j)
713,(2.390479909011433e-15-6.044686096207238e-17j)
714,(7.016821881525329e-16-8.638851458812329e-17j)
715,(-6.062548177605301e-16-2.0360048118206093e-17j)
716,(-3.843929769507592e-15+5.727084733337961e-18j)
717,(3.2971499908584806e-15+4.371810434755543e-17j)
718,(-5.365961256777047e-15-3.5839889420491485e-16j)
719,(-2.0631775995012555e-15+2.807404942639506e-16j)
720,(-4.235660445920117e-16+2.5219361946061254e-17j)
721,(-7.075563563305157e-16+1.4774380375521294e-17j)
722,(4.449078889158782e-15+1.4299575238847507e-16j)
723,(1.3048351485996613e-15-1.3484871790315116e-16j)
724,(5.0046851034508284e-15-1.6346336422986492e-17j)
725,(-5.403193737145752e-15-6.536463903395293e-17j)
726,(-7.570809252988896e-16-4.746578814371956e-17j)
727,(2.8450668153006697e-15-1.4973482719913007e-16j)
728,(1.553631568044574e-14-3.460060546010095e-17j)
729,(3.989899735373436e-15-2.3681588725811624e-16j)
730,(-7.866283076365726e-15-5.741674523305866e-17j)
731,(-1.3035284457371357e-15-4.103030047524774e-17j)
732,(-3.134643457370046e-16-6.097761811120613e-17j)
733,(1.096270055501696e-15+7.05864910460049e-17j)
734,(1.7907139720954712e-16+1.4987513954011696e-16j)
735,(-1.4670618382684148e-16+1.2553392769044128e-16j)
736,(-4.4091788385522854e-15+2.4195209683705277e-16j)
737,(-2.6404269850578566e-15-4.812218418974664e-16j)
738,(4.79189172465195e-16-4.867674240301009e-16j)
739,(2.0944419123548187e-15-8.233268255414747e-18j)
740,(-8.514081090117848e-16+2.6755537105742738e-17j)
741,(2.2234011774307948e-15-2.1407356964675454e-16j)
742,(1.3747290064990228e-15+8.052718159137151e-17j)
743,(1.1774994023967342e-15-1.7164091200248798e-16j)
744,(2.1080910698153925e-15-1.6130405971167613e-17j)
745,(1.9609038630437173e-15-1.8943344131383608e-16j)
746,(-3.0950271266412833e-15+7.083020679924278e-18j)
747,(7.195570152647498e-16+1.5205609466551298e-16j)
748,(-3.0900755554024854e-15-1.2942952054687975e-16j)
749,(2.0938234776080277e-15+6.806821369224215e-18j)
750,(-1.5725325469348753e-15+1.9160594862885877e-17j)
751,(1.209717122649198e-15-1.1569818869671766e-17j)
752,(-6.389416884807204e-15+5.84052406448094e-17j)
753,(-5.65770488010083e-15+1.0748671814524917e-16j)
754,(9.77357349000216e-16-1.1847986220960963e-16j)
755,(-1.2585226626329374e-15+5.672420407617545e-16j)
756,(2.367016073443543e-15-5.2962234099185946e-17j)
757,(-9.111548977016795e-16+2.0471615008215237e-16j)
758,(3.8032407375508903e-16-3.3383476209754557e-16j)
759,(-3.284299334714924e-15+2.5345850915195324e-17j)
760,(5.653896061327327e-15-1.3420195328862813e-16j)
761,(-5.9641295996502224e-15+1.85230926417263e-16j)
762,(1.3730743414913424e-15-1.128864056097497e-16j)
763,(-7.012588098276892e-16+2.1284806295893704e-16j)
764,(7.350957584576547e-16-2.8502081072997436e-16j)
765,(3.650874823973021e-16+2.8333506829763973e-16j)
766,(1.5912804255287743e-15-2.912566872321626e-16j)
767,(-2.201830110940602e-15+8.854147511530438e-17j)
768,(-2.3941754162095074e-15-1.4135801929335416e-16j)
769,(-9.153423962682106e-16-2.8211054985369374e-17j)
770,(1.1130530338396918e-15+1.596533158692438e-16j)
771,(-1.1157517333799552e-14+1.0688795534904092e-16j)
772,(-1.1736170469196051e-15+1.442703714905414e-16j)
773,(-1.1350369383633449e-14+4.2455439139310227e-17j)
774,(1.444050636254642e-15+8.214972908343275e-17j)
775,(-2.931231968088293e-16-2.697093434037378e-16j)
776,(3.244083766375371e-15-2.4937238094373985e-16j)
777,(3.3382979222275028e-15+5.242386347893183e-17j)
778,(-6.6780056697705935e-15+5.535321330581057e-17j)
779,(3.770730572696081e-15-7.576560274817791e-17j)
780,(1.2032924632065936e-15+9.201515195517647e-17j)
781,(3.3076768597019515e-16+4.9226411990178986e-17j)
782,(-1.1346002479765401e-15+3.2309844123657796e-17j)
783,(-1.6572262707700535e-15-1.1447717416057395e-16j)
784,(5.85785496492743e-16+4.335170502056785e-17j)
785,(2.1100591699775746e-15-8.302447071021423e-17j)
786,(4.563662721252716e-15-1.029639436630732e-16j)
787,(-2.4157090647968724e-16-4.414443173675609e-17j)
788,(1.1820689708606797e-15-1.833607087512402e-16j)
789,(3.0034014960492296e-15+5.427746928891884e-16j)
790,(-1.2569219330468825e-15+1.1031394842850123e-16j)
791,(3.0569623697841348e-15-3.755913735889729e-16j)
792,(-2.003495423649282e-15+3.6177740983352284e-17j)
793,(1.172430024543111e-15+8.486646341730352e-18j)
794,(-1.6336553744825994e-15-3.0958243037410156e-16j)
795,(-4.4889067378031285e-15-1.621527385689888e-17j)
796,(2.765362993032039e-15+9.299707215838449e-17j)
797,(7.333160365480529e-16-1.3235537934632647e-16j)
798,(-9.038105915896318e-15-3.9008167310604734e-16j)
799,(-1.4204695180589794e-15-9.217978204473929e-17j)
800,(-4.843598481994091e-15+1.479462501962162e-17j)
801,(-3.717254189682685e-15-2.4496380280467473e-17j)
802,(-1.7215691319097378e-15-1.5218448577401382e-16j)
803,(-1.858609743859483e-15-3.172548484187853e-17j)
804,(2.5091085949303155e-16+2.9574211827420457e-16j)
805,(-3.656021050640549e-16-4.461704989228644e-16j)
806,(-2.6913728372996394e-16-2.198600351286386e-16j)
807,(1.1746363480115262e-15-7.350205981097932e-17j)
808,(-1.2754938943881124e-15+1.3702336144905696e-17j)
809,(-3.596044143492319e-16-1.568327150473807e-16j)
810,(8.514849716788144e-16+3.8191814115995354e-16j)
811,(2.274884163986827e-15+2.4812853141599045e-16j)
812,(-2.9482546567232545e-15+1.1492164623742418e-15j)
813,(1.047951530118319e-15-7.349299562564962e-17j)
814,(-1.6764351125792708e-15-2.0927012141623958e-17j)
815,(6.890572032614317e-16+2.3976144288690052e-17j)
816,(3.485579717622088e-15+1.185666043179463e-16j)
817,(-1.0273671466627992e-14+1.6708391447594247e-16j)
818,(1.1712163643127996e-15+1.0367821840829266e-16j)
819,(-1.400142236330454e-15+7.503162166124289e-17j)
820,(-2.924419875979746e-15-1.1504806211073606e-16j)
821,(-2.108882881704785e-15+5.305325791830546e-17j)
822,(3.197878047948673e-15-3.269885200133424e-17j)
823,(-1.7222722093420946e-16+3.565843212247704e-17j)
824,(1.0959309815520667e-15-5.3018935261049176e-17j)
825,(1.4871893898791667e-15-1.6008316086523891e-16j)
826,(-1.0818206380301364e-15+1.463481348534279e-16j)
827,(-2.0031924744797803e-16+2.1479499400145309e-16j)
828,(-1.81088501399522e-15-9.13488618679056e-17j)
829,(-1.778928652837731e-15-6.662786377024525e-17j)
830,(9.944873914926512e-16+2.529323693724336e-16j)
831,(2.4601423047124746e-15-5.089399487743598e-17j)
832,(1.4471378425938087e-15+2.3030200005678117e-16j)
833,(1.3861468042027504e-15-2.139191726667044e-17j)
834,(1.6064412925473197e-15-1.0416754834297346e-16j)
835,(-4.0438295306211595e-15-1.4304918536895757e-16j)
836,(-3.690971717771447e-16+4.624404848694873e-17j)
837,(3.0302876812095078e-15-1.126741084372213e-16j)
838,(-2.7173088134051893e-15-2.0906501474936605e-17j)
839,(-5.943973787774422e-15-1.6026317700435099e-16j)
840,(1.918528043244284e-15+3.7740530542614154e-17j)
841,(-1.6348483747170932e-15-3.514983336428012e-17j)
842,(5.4808946118377625e-15-8.201993797906439e-17j)
843,(1.0345622391451232e-14-2.4400716339823244e-16j)
844,(-1.945070532379202e-15+2.837505142280252e-18j)
845,(1.8437962080669133e-15-3.2370186834545376e-16j)
846,(-1.3370711358380863e-15-2.1272876927949797e-16j)
847,(-8.734097602348427e-16-3.3821012571696176e-16j)
848,(2.3202186746138075e-15+4.623780113663482e-16j)
849,(7.666387808279174e-16+1.9251232482265467e-16j)
850,(-1.5861503932697072e-15-1.9569148162244984e-16j)
851,(-1.6555186571963725e-15+2.130975583051743e-16j)
852,(1.1413055427609639e-15+2.934263211653314e-17j)
853,(-4.693407178352455e-15-1.3167589713214107e-16j)
854,(-4.799125557611145e-15-5.096571150418133e-18j)
855,(-1.6023945011566795e-15+2.0105166989775951e-16j)
856,(1.9429436885022207e-15-2.0552659346871077e-16j)
857,(-2.267637334421767e-15-4.051195590199666e-17j)
858,(-1.7901734754037826e-15+7.764857234492641e-17j)
859,(-5.614614682568247e-16+1.6578179490342666e-17j)
860,(-5.475053983268127e-16-9.398909445120174e-17j)
861,(3.9067658940890796e-15-3.520102179126671e-16j)
862,(-2.6386506005522984e-15-2.2066323259120813e-16j)
863,(-2.410742640052052e-15-3.4878417277286123e-16j)
864,(7.457857846614022e-17-2.2584441525007446e-16j)
865,(-1.1267974738132855e-15-2.1615961266709264e-16j)
866,(2.038827817734101e-15-1.0278970951364669e-16j)
867,(6.797593901537669e-15-3.8850136765799845e-17j)
868,(-3.7511418291560864e-16+6.579716567744206e-17j)
869,(-5.424679525913259e-16+1.729884469658017e-16j)
870,(6.565109137994402e-16+2.0056830970971633e-16j)
871,(-4.259501641315525e-15+4.156264318990482e-16j)
872,(-4.201051835867802e-15-1.7833074101059533e-17j)
873,(-1.2204297311504854e-15-1.6928329625067927e-16j)
874,(1.1513122711976874e-15-1.6040794291444225e-16j)
875,(-4.533646120559824e-16-1.3074937969498138e-16j)
876,(-1.9285286691760806e-15-7.032250356386029e-16j)
877,(6.3353250699777e-17+6.04550044416536e-17j)
878,(-4.407924950576504e-16-1.0866283801599245e-16j)
879,(4.673868290947709e-15+5.653776311721991e-16j)
880,(2.3401230187311213e-15+8.658146591261447e-17j)
881,(-1.8581610831283922e-14-1.6330733270501852e-17j)
882,(1.7197806821331952e-16-2.5490476820278262e-17j)
883,(-6.272172759134556e-16-1.7140873866770567e-16j)
884,(1.208609607558222e-15+2.659207694841076e-16j)
885,(2.964223385409954e-16-1.1375494996237113e-16j)
886,(2.536453441590044e-15+6.418628627494295e-17j)
887,(1.5103929573141206e-15+2.279670498468691e-16j)
888,(-2.5016707512010637e-15+1.086001494677117e-17j)
889,(-1.962728884929286e-15+2.856865986315807e-17j)
890,(2.7871725423530003e-15+4.335458582651912e-16j)
891,(-2.030815434762563e-16-4.237542317528315e-17j)
892,(7.070885221094063e-16+2.8972299317885717e-16j)
893,(1.0571594811705636e-15+1.37906261607445e-16j)
894,(-8.442993234736475e-16-1.0085577007734596e-16j)
895,(-3.785548866717482e-15+5.393697591049948e-16j)
896,(1.9021480541198102e-15+2.4316748809351318e-17j)
897,(2.1312702838341515e-15-1.6441731056370463e-16j)
898,(5.248774988921169e-15-2.3372500810803487e-16j)
899,(1.4281873965723541e-15-7.253612331287243e-17j)
900,(2.8869865325550903e-15+6.816973100000662e-17j)
901,(-3.689225228779987e-16+7.559593687356195e-17j)
902,(-1.6063149665331316e-15-1.3173351983331012e-16j)
903,(-1.2536185430684373e-15+2.2019178734755717e-16j)
904,(3.4476809879902805e-15+6.362906953857741e-16j)
905,(-8.564736809086001e-16+7.266871327364594e-17j)
906,(-1.0919181887992746e-15-8.897957069804906e-17j)
907,(-1.792161928073261e-17+9.068012532357719e-17j)
908,(9.830196116676169e-16+9.423919943396007e-19j)
909,(-7.249186396400976e-16+1.422701838964825e-17j)
910,(-1.5860125750523954e-16-5.727253146515949e-17j)
911,(-1.0630568051085036e-15+3.982950716402539e-16j)
912,(2.788928672426244e-15-7.473061638899349e-17j)
913,(8.298967886959803e-16+1.057031685371912e-16j)
914,(-1.0344883658574751e-15-6.197246269413081e-16j)
915,(-1.672961662476404e-15+1.8015361688398357e-16j)
916,(7.184411135520472e-15+1.2259406489097424e-16j)
917,(9.49990762065451e-16-6.376240911920715e-17j)
918,(1.126608197459296e-16-1.4515069439724985e-16j)
919,(-4.022557748260445e-15-2.659440071169523e-16j)
920,(2.28430021010601e-15-7.413136955216509e-17j)
921,(1.718756234783295e-15-3.0657197211300176e-16j)
922,(-5.301185195768429e-16+5.443135825679851e-17j)
923,(1.6006709823871292e-15-1.4447211438159426e-16j)
924,(-2.0628110300402993e-15+4.3499748441928733e-17j)
925,(-1.3120780624023798e-15-5.4335611613817596e-17j)
926,(-1.255365642878311e-15+1.165182149326469e-16j)
927,(1.1204275958097625e-15-1.8199316812920292e-16j)
928,(3.942113348690653e-15-6.015654449773697e-18j)
929,(5.982041378536673e-15+2.8962417288619455e-16j)
930,(2.0765375424617186e-15+2.343773068322956e-16j)
931,(1.190602094776844e-15-1.0420338375069897e-16j)
932,(5.903889026909436e-15+8.755795612606008e-17j)
933,(1.1566271578403739e-15-7.847437925311523e-17j)
934,(1.0883911074591179e-16+9.483502199061697e-17j)
935,(-7.714377076453417e-16-2.7579792554910574e-18j)
936,(4.286437185077224e-16+1.9534183538595858e-16j)
937,(9.929644764959044e-15+3.667704365194976e-16j)
938,(-1.8811152287933715e-15+6.823462822104695e-17j)
939,(2.8660728766021772e-15+4.4184655546560945e-17j)
940,(-5.2949979542574474e-15+5.130569361173757e-16j)
941,(2.275206373814886e-15+6.564161989956825e-17j)
942,(-2.1801746917959033e-16-2.3789054768517376e-16j)
943,(1.5263279070078136e-15+8.637522890351982e-17j)
944,(1.710785370581704e-15-8.289991020644699e-17j)
945,(-5.539063778149839e-16-1.7675603494093523e-16j)
946,(-4.388264464907579e-16-1.2777389353607993e-17j)
947,(1.3865122534236383e-15+5.47425692584322e-16j)
948,(8.265641799229675e-16+2.3179848653879503e-17j)
949,(-2.1649461098141745e-15-2.111401549672884e-16j)
950,(2.83900469117535e-16+3.1622540182889616e-16j)
951,(-6.012910431084504e-16+3.994323559998119e-16j)
952,(6.710767731101961e-15+4.713549660036186e-17j)
953,(-5.1028514032160654e-15+3.370547454080512e-17j)
954,(-4.129815577458676e-15+1.8112906043796046e-16j)
955,(-7.983749950901252e-17+5.745214959539204e-17j)
956,(-3.3810053579859684e-16-5.005040798401755e-17j)
957,(8.146679154784986e-16-6.68102468079204e-18j)
958,(2.3084478268215215e-15+2.3081682882185236e-16j)
959,(4.0001481189980217e-16-7.111395365954504e-17j)
960,(2.416455428019088e-15-6.189503124609816e-16j)
961,(1.3954982814175142e-15+1.1336902706654135e-16j)
962,(-2.8786140416344343e-15+8.832745290431657e-17j)
963,(8.378372826890577e-16+1.2172064875812785e-16j)
964,(-2.059880197199718e-15-7.385366718863177e-17j)
965,(-5.673433291961017e-16+2.8416232595998203e-16j)
966,(-4.894338379566819e-16-2.268803142171613e-16j)
967,(-5.3895907533715875e-15+7.308433697022899e-17j)
968,(1.081193109833875e-15-1.1479536775099398e-17j)
969,(-2.6281893613917312e-15+2.613488236842939e-17j)
970,(3.5243658384978417e-15-1.3129935781399063e-17j)
971,(2.2783468477240237e-15+2.7666537623271968e-17j)
972,(-5.098405201010629e-15+1.7943703716874464e-16j)
973,(4.5948337700183085e-15-2.8229557196662726e-16j)
974,(4.261463227320815e-16+3.7742502277776925e-17j)
975,(-1.9725306485238267e-16+1.3690660948752184e-17j)
976,(2.2145863894176063e-15-3.3646653002469825e-16j)
977,(2.74737934952959e-15-5.956750300879862e-17j)
978,(2.409800215683563e-16-1.6387402668781027e-17j)
979,(1.6473612791357877e-15+3.243022309287375e-16j)
980,(-2.7054360755883884e-15-5.707684358023764e-16j)
981,(2.02820369809458e-15+4.675366929408481e-17j)
