,0
264,-34.59152542017743
265,-34.58714807351023
266,-34.581951991285
267,-34.58152978139414
268,-34.57379097398748
269,-34.564796093070726
270,-34.559604948739015
271,-34.54718770851708
272,-34.53414940845642
273,-34.498136611028976
274,-34.49115263330466
275,-34.49094340897956
276,-34.48415083205081
277,-34.47876554311539
278,-34.47778247909942
279,-34.476987996539265
280,-34.474577328765236
281,-34.46960701165555
282,-34.46507668335665
283,-34.45570320548153
284,-34.441044402179166
285,-34.426656141393
286,-34.42367361098095
287,-34.419474005315784
288,-34.41475247561794
289,-34.40606306206329
290,-34.39670300365843
291,-34.39608404800936
292,-34.382546978417125
293,-34.38060579430943
294,-34.379406120475736
295,-34.37757524914363
296,-34.377355357346886
297,-34.377063257664794
298,-34.3509373085689
299,-34.346979480269525
300,-34.3401264990398
301,-34.33515997802818
302,-34.330129347535376
303,-34.32722610414775
304,-34.3011516330192
305,-34.29975464570483
306,-34.29857125504695
307,-34.29129397466176
308,-34.286215557916286
309,-34.284711070667946
310,-34.284490210904146
311,-34.28017524403946
312,-34.279099083376636
313,-34.27439552582968
314,-34.26563852754932
315,-34.26536610274507
316,-34.26067948304207
317,-34.2602582611285
318,-34.254671443087396
319,-34.242342338900514
320,-34.24174487109144
321,-34.23783483127699
322,-34.220944421666196
323,-34.219406655220446
324,-34.21855052316989
325,-34.201622931808586
326,-34.19806889156624
327,-34.197085489527915
328,-34.19627020867956
329,-34.1882699807828
330,-34.17686787761502
331,-34.17031036505917
332,-34.159876204568796
333,-34.152289345574296
334,-34.14778386846578
335,-34.13824720812077
336,-34.1164576677907
337,-34.115494750516966
338,-34.11536734928298
339,-34.1129288462631
340,-34.09416010026992
341,-34.0741053617429
342,-34.05950745190149
343,-34.049537617017606
344,-34.04091889822771
345,-34.03219206276762
346,-34.02150913052096
347,-34.009516889395975
348,-34.00628657504913
349,-33.99487881911981
350,-33.986948005927616
351,-33.9828307715052
352,-33.98111872159272
353,-33.9798320477908
354,-33.97680376216041
355,-33.966686091372516
356,-33.96655789914339
357,-33.961878819330096
358,-33.95536423416916
359,-33.954633085098024
360,-33.95128544665272
361,-33.94759713746216
362,-33.94274037154858
363,-33.93456209349494
364,-33.90800149837482
365,-33.87870181352798
366,-33.8782348740035
367,-33.86658941719955
368,-33.862698526871796
369,-33.859625773481234
370,-33.84358146371617
371,-33.83826463436927
372,-33.83757344524828
373,-33.81743781969176
374,-33.81224389329369
375,-33.805515623957014
376,-33.80488980290638
377,-33.801985469450436
378,-33.79970394153512
379,-33.79434575926587
380,-33.788220591116804
381,-33.787083512631824
382,-33.780469017558964
383,-33.779118226808386
384,-33.77516166400457
385,-33.774257042383134
386,-33.76729615985908
387,-33.75993131350833
388,-33.746524428010176
389,-33.73559658400534
390,-33.719847622511274
391,-33.71713040798373
392,-33.71241889841845
393,-33.712271172233415
394,-33.70571817859686
395,-33.703522706025446
396,-33.696717595894626
397,-33.68029957623192
398,-33.67608430951979
399,-33.66964781010539
400,-33.668520856563426
401,-33.667923160350895
402,-33.66648796696398
403,-33.6659416716996
404,-33.659084681352894
405,-33.65624269810638
406,-33.64750742360666
407,-33.63764530500164
408,-33.63030849857937
409,-33.628937240630094
410,-33.61587366039435
411,-33.60957880917465
412,-33.60311554689898
413,-33.600155314646805
414,-33.59840741399282
415,-33.592402436892385
416,-33.59139329412177
417,-33.58789349629627
418,-33.57963537082321
419,-33.576670942093635
420,-33.569676097158556
421,-33.56497535377766
422,-33.56456312158718
423,-33.561063393314534
424,-33.5582799609502
425,-33.55296756519406
426,-33.55203225717833
427,-33.55102408899127
428,-33.55070869192626
429,-33.54661808359365
430,-33.53943484153411
431,-33.52876363529691
432,-33.52308176578253
433,-33.5153504147455
434,-33.512378996943156
435,-33.50647515666363
436,-33.50630280704477
437,-33.50030122910694
438,-33.5001142119221
439,-33.499212440356736
440,-33.49765707601511
441,-33.494181098205146
442,-33.490993952908624
443,-33.48595339552598
444,-33.47727051650299
445,-33.47115025296653
446,-33.46754412022447
447,-33.44430446017122
448,-33.44129267058633
449,-33.43750989014743
450,-33.42890030898183
451,-33.42417888249071
452,-33.42021315470777
453,-33.4142063022721
454,-33.39873169193311
455,-33.391945052303065
456,-33.374988296758204
457,-33.37248227764383
458,-33.365504185636745
459,-33.36494794366075
460,-33.358820756976925
461,-33.357518676104355
462,-33.34782741975995
463,-33.34496266787559
464,-33.343364066577195
465,-33.34258598506797
466,-33.34076673041304
467,-33.33251650206772
468,-33.33079221853303
469,-33.328159904364355
470,-33.32673107615408
471,-33.324967314488546
472,-33.32078977770478
473,-33.30839174595613
474,-33.30390490277831
475,-33.29951233668054
476,-33.29937683252487
477,-33.29647397879362
478,-33.28296123631671
479,-33.282846057277936
480,-33.280990627514136
481,-33.256344223580626
482,-33.2519712872291
483,-33.251669929133556
484,-33.248682845922225
485,-33.24347984919042
486,-33.23983035063071
487,-33.23125294728433
488,-33.2292376452582
489,-33.22894615328519
490,-33.22408400113813
491,-33.22250197082078
492,-33.21343134907297
493,-33.2112760324359
494,-33.195069193998656
495,-33.19099483327476
496,-33.18906217186213
497,-33.18406768087843
498,-33.182885901668044
499,-33.171726453717255
500,-33.17062995802469
501,-33.16815940567632
502,-33.16227793642945
503,-33.154655043991475
504,-33.15064490059903
505,-33.14501402562934
506,-33.133785814989345
507,-33.1271901280925
508,-33.1242786274242
509,-33.1202923426525
510,-33.115357368241185
511,-33.11343642452566
512,-33.10762810478004
513,-33.102601096165756
514,-33.08525568993341
515,-33.08153682348751
516,-33.080111052248874
517,-33.07673315585529
518,-33.07332727291512
519,-33.068091242413786
520,-33.05988054368155
521,-33.05134477214039
522,-33.049480425758894
523,-33.04318045634395
524,-33.035379045356386
525,-33.035267185751785
526,-33.03269693972065
527,-33.0293263505011
528,-33.02701805377121
529,-33.01547460644583
530,-33.01083421246898
531,-33.00024864638344
532,-32.998861834032425
533,-32.99758194457059
534,-32.99503904544288
535,-32.99336966414668
536,-32.99289528010754
537,-32.99252774808648
538,-32.978293391693065
539,-32.9757015193285
540,-32.96455084264502
541,-32.96319778319897
542,-32.9579260176524
543,-32.9541824145778
544,-32.95263825621332
545,-32.95142602413814
546,-32.95009445337888
547,-32.95003310050662
548,-32.9495124950579
549,-32.94244199422032
550,-32.93853401277001
551,-32.934369440620806
552,-32.92131032575014
553,-32.913518738634515
554,-32.911979959519414
555,-32.91185744790224
556,-32.90985333781656
557,-32.90064069155758
558,-32.896067650443165
559,-32.89282373796079
560,-32.89150893271757
561,-32.89072540805906
562,-32.88962467794414
563,-32.888733799755286
564,-32.87029385322332
565,-32.86776521212121
566,-32.86605032485255
567,-32.86543741412399
568,-32.8558530516879
569,-32.852716647741445
570,-32.84725631648131
571,-32.84480604747679
572,-32.83549681874635
573,-32.81721656488699
574,-32.81070275837098
575,-32.79570335046274
576,-32.79415459172584
577,-32.783219749505975
578,-32.78043885262223
579,-32.76748224317425
580,-32.75796850288541
581,-32.75493077777182
582,-32.752094054612286
583,-32.7497855862494
584,-32.749108048482576
585,-32.74333231071852
586,-32.73437880426284
587,-32.72670022051721
588,-32.726396713189914
589,-32.72567890787779
590,-32.725258040406416
591,-32.72318870429971
592,-32.71932811157707
593,-32.71865565674607
594,-32.71631762142996
595,-32.70851924067268
596,-32.70669678786954
597,-32.70651821738675
598,-32.70601270794353
599,-32.7031164908838
600,-32.6894602247556
601,-32.687768578765294
602,-32.685273538418315
603,-32.67763406122062
