,0
0,3.552713678800501e-15
1,0.5877297474054757
2,1.5542671451486374
3,1.7763568394002505e-15
4,0.4233679610788226
5,0.6468014991340372
6,1.2976584332023346
7,0.07604796668684344
8,1.7763568394002505e-15
9,1.0383546381685749
10,0.9490747366279759
11,0.15456751775755784
12,2.6645352591003757e-15
13,2.973924550380091
14,3.2223794786306734
15,3.6020341000888436
16,1.3742159564078964
17,1.0658141036401503e-14
18,0.980466710483979
19,7.105427357601002e-15
20,0.16065516725405082
21,0.4417274334822583
22,0.8449622972082196
23,7.105427357601002e-15
24,0.14222452424990006
25,0.8382421862340843
26,3.552713678800501e-15
27,0.5843566894596064
28,1.2172403717572164
29,5.162059215171512
30,3.072307668741967
31,0.6133317494593857
32,1.7763568394002505e-15
33,1.7800503506016856
34,0.2816798859454739
35,8.881784197001252e-15
36,1.0052490094457696
37,7.105427357601002e-15
38,0.1934940050571603
39,1.2172214183437653
40,0.6510148131462312
41,5.329070518200751e-15
42,0.6466694223332814
43,1.1066578230468886
44,3.362877048069584
45,2.1577850510071332
46,5.329070518200751e-15
47,0.6035312087929885
48,0.9327470415914298
49,8.881784197001252e-15
50,1.3551239215450792
51,0.8448570432188243
52,4.440892098500626e-15
53,1.0989804857041436
54,0.4372977646802694
55,2.6645352591003757e-15
56,0.5491069510635409
57,0.547596557664475
58,1.6280256498876202
59,3.015647082514298
60,2.106230568353082
61,2.247028240758956
62,1.7763568394002505e-15
63,0.30921508434200184
64,0.8949125569693024
65,5.329070518200751e-15
66,0.08000478223400442
67,2.1316282072803006e-14
68,1.138442462164961
69,0.06568517914633265
70,1.0658141036401503e-14
71,1.228968450273297
72,0.32307242304548645
73,2.176103016291349
74,3.492640118330655
75,2.831654567445966
76,2.634453712194249
77,1.9539925233402755e-14
78,0.8977796399254494
79,0.551410409503049
80,1.7763568394002505e-14
81,0.009046688198942832
82,1.4210854715202004e-14
83,0.9298380572530194
84,0.5193519921754959
85,0.0
86,0.08947422629890234
87,1.7802735621560606
88,0.44190323453834424
89,4.3011496668348785
90,4.146708506523797
91,0.13302339634100413
92,1.7763568394002505e-15
93,1.0090687976725832
94,7.105427357601002e-15
95,1.8656777651336611
96,0.9066100946061244
97,0.7361522225591504
98,5.329070518200751e-15
99,1.0090687976725707
100,8.881784197001252e-15
101,0.2348251766553986
102,1.2223005611608695
103,1.9623506569583062
104,5.239766929982967
105,2.562489415836385
106,2.1316282072803006e-14
107,1.3380001743512544
108,3.552713678800501e-15
109,0.7207119376470974
110,1.071545062363687
111,1.0968325863027086
112,2.6645352591003757e-15
113,0.25618609958593996
114,0.7341790887052522
115,0.3476349860600827
116,3.552713678800501e-15
117,0.8873005238882516
118,0.7317520076242063
119,3.4968720605396992
120,2.187491529309815
121,2.3105238772274532
122,0.0
123,1.861251866230985
124,1.4210854715202004e-14
125,0.5368555911320136
126,1.7763568394002505e-14
127,0.6923920996568622
128,0.8245752045941845
129,0.2981285864908241
130,0.04615597548910877
131,8.881784197001252e-16
132,0.7564321706313422
133,2.4504870823780216
134,4.766003296237341
135,1.3444563070549904
136,0.19519105948597293
137,3.552713678800501e-15
138,1.1005650903039612
139,3.552713678800501e-15
140,0.2734788171464242
141,2.4039450143054086
142,0.0
143,0.08936075730208781
144,0.39457873779483066
145,0.6166255952070534
146,1.7763568394002505e-15
147,0.521070013815069
148,1.9306712835838322
149,2.6743307659773574
