,0
484,(-1209.3415721297204-3.0358270937215666e-12j)
485,(-1199.6304509460772-6.793605301998184e-13j)
486,(-1176.6784294428558-9.600424817484732e-14j)
487,(-847.7678551082635-1.876945720140095e-12j)
488,(-878.2994467196528-1.3957297379064393e-12j)
489,(-1022.7577035122854-6.70778703620175e-13j)
490,(-998.1165874610848-7.184082237154732e-13j)
491,(-986.0198477794248+8.485656322899336e-13j)
492,(-853.9431481520804-4.1948545137770774e-13j)
493,(-878.1018620721483+1.5555043803135253e-13j)
494,(-923.2545628481504-1.6084160933637868e-13j)
495,(-982.209219761973-9.026920177687216e-13j)
496,(-1031.5716484156865+1.11061739313192e-12j)
497,(-1106.3595982594557+3.59653969009732e-13j)
498,(-1056.6688512269484+3.1100769552103164e-13j)
499,(-1085.233710225724+1.3373372107815684e-13j)
500,(-1089.894386086622+2.321831785180221e-13j)
501,(-1226.8102886901581+7.373466292042034e-13j)
502,(-1155.6563191588973+7.44841548616042e-13j)
503,(-1135.2148317613094+3.079918118921226e-13j)
504,(-912.8660698920203+4.542457792170918e-12j)
505,(-915.8741975679621-2.9579719163833646e-12j)
506,(-1085.4563694423725-8.417213738935684e-13j)
507,(-983.9509693867444+2.3215525357813385e-13j)
508,(-1011.361559408242-1.3007415683403885e-12j)
509,(-1021.0293272597066+1.9950903451230695e-12j)
510,(-1249.0786784630952+4.422573890889776e-13j)
511,(-860.2157315040097-2.433608869978343e-13j)
512,(-892.718470270901+3.0284898245404856e-13j)
513,(-902.3014961686915+7.681985823217842e-13j)
514,(-920.9091372241278+2.945846321153939e-15j)
515,(-949.0272296305684+1.799416929122353e-12j)
516,(-953.463000575202-8.171074044591048e-13j)
517,(-1119.277548294535+1.2750046198129673e-14j)
518,(-985.9372817797534-5.66740020421256e-13j)
519,(-1239.670185016276-9.202110763287047e-13j)
520,(-832.6702201185974-2.7313946512362776e-13j)
521,(-1205.2713259127024+4.545333476046695e-13j)
522,(-1169.8475543259071+1.814755827709365e-12j)
523,(-1130.4022384577668-1.2693443093410312e-12j)
524,(-1096.599029029336-7.155377784982217e-13j)
525,(-1014.7202114216664-2.856884048415149e-12j)
526,(-1023.4575688117646+3.2438059373875787e-12j)
527,(-1053.2698289153182+5.613403321858499e-13j)
528,(-890.4308237793213-6.595985204260532e-13j)
529,(-1139.128332916744+6.081216557769709e-13j)
530,(-925.1219439577598+7.168180637139763e-14j)
531,(-1092.0750728791534+3.8300854099728885e-13j)
532,(-1069.9347819461325+2.786961645515865e-13j)
533,(-964.5839667168069+1.2396814210877338e-12j)
534,(-989.3845404954402+1.3660674477022328e-14j)
535,(-1239.220501830346-1.3500311979441904e-13j)
536,(-820.4151805328333-1.1368683772161603e-13j)
537,(-855.2462796710139-2.4481721438996974e-13j)
538,(-880.593254244865+8.8671653928258e-13j)
539,(-1131.4136064568377-7.691470707332954e-13j)
540,(-1111.2670555130808+9.103426638882218e-13j)
541,(-1002.8885559520174+2.1914716233712833e-13j)
